OU Size: 4x4
layer,time_s,energy_J
layer,time_s,energy_J
1,6.305755e-05,6.336338e-06
2,1.345228e-03,1.351752e-04
3,6.726138e-04,6.758760e-05
4,1.132826e-03,1.351752e-04
5,2.525307e-04,6.758760e-05
6,2.445941e-04,1.351752e-04
7,2.347467e-04,1.351752e-04
8,5.902985e-05,6.758760e-05
9,5.975656e-05,1.351752e-04
10,6.025266e-05,1.351752e-04
11,1.481221e-05,3.379380e-05
12,1.477155e-05,3.379380e-05
13,1.494560e-05,3.379380e-05
14,7.261387e-09,7.509759e-08
15,8.328837e-08,1.226079e-06
16,7.630506e-08,2.993357e-07
Total,,,
Latency (max),1.345228e-03,
Energy (sum),,1.123132e-03,
EDP, , ,1.510869e-06

OU Size: 32x20
layer,time_s,energy_J
1,5.044604e-05,6.340239e-06
2,1.076182e-03,1.352584e-04
3,5.380911e-04,6.762922e-05
4,9.062606e-04,1.352584e-04
5,2.020246e-04,6.762922e-05
6,1.956753e-04,1.352584e-04
7,1.877974e-04,1.352584e-04
8,4.722388e-05,6.762922e-05
9,4.780525e-05,1.352584e-04
10,4.820212e-05,1.352584e-04
11,1.184977e-05,3.381461e-05
12,1.181724e-05,3.381461e-05
13,1.195648e-05,3.381461e-05
14,5.809109e-09,7.514383e-08
15,6.663069e-08,1.226834e-06
16,6.104405e-08,2.995200e-07
Total,,,
Latency (max),1.076182e-03,
Energy (sum),,1.123824e-03,
EDP, , ,1.209439e-06

OU Size: 32x24
layer,time_s,energy_J
1,4.203837e-05,6.344141e-06
2,8.968185e-04,1.353417e-04
3,4.484092e-04,6.767084e-05
4,7.552172e-04,1.353417e-04
5,1.683538e-04,6.767084e-05
6,1.630627e-04,1.353417e-04
7,1.564978e-04,1.353417e-04
8,3.935323e-05,6.767084e-05
9,3.983771e-05,1.353417e-04
10,4.016844e-05,1.353417e-04
11,9.874810e-06,3.383542e-05
12,9.847697e-06,3.383542e-05
13,9.963735e-06,3.383542e-05
14,4.840924e-09,7.519008e-08
15,5.552558e-08,1.227589e-06
16,5.087004e-08,2.997043e-07
Total,,,
Latency (max),8.968185e-04,
Energy (sum),,1.124515e-03,
EDP, , ,1.008486e-06

OU Size: 32x28
layer,time_s,energy_J
1,3.603288e-05,6.348043e-06
2,7.687015e-04,1.354249e-04
3,3.843508e-04,6.771246e-05
4,6.473290e-04,1.354249e-04
5,1.443033e-04,6.771246e-05
6,1.397681e-04,1.354249e-04
7,1.341410e-04,1.354249e-04
8,3.373134e-05,6.771246e-05
9,3.414660e-05,1.354249e-04
10,3.443009e-05,1.354249e-04
11,8.464123e-06,3.385623e-05
12,8.440883e-06,3.385623e-05
13,8.540344e-06,3.385623e-05
14,4.149364e-09,7.523632e-08
15,4.759335e-08,1.228344e-06
16,4.360289e-08,2.998886e-07
Total,,,
Latency (max),7.687015e-04,
Energy (sum),,1.125207e-03,
EDP, , ,8.649484e-07

OU Size: 32x32
layer,time_s,energy_J
1,3.152877e-05,6.351944e-06
2,6.726138e-04,1.355081e-04
3,3.363069e-04,6.775407e-05
4,5.664129e-04,1.355081e-04
5,1.262654e-04,6.775407e-05
6,1.222970e-04,1.355081e-04
7,1.173733e-04,1.355081e-04
8,2.951492e-05,6.775407e-05
9,2.987828e-05,1.355081e-04
10,3.012633e-05,1.355081e-04
11,7.406107e-06,3.387704e-05
12,7.385773e-06,3.387704e-05
13,7.472801e-06,3.387704e-05
14,3.630693e-09,7.528256e-08
15,4.164418e-08,1.229099e-06
16,3.815253e-08,3.000730e-07
Total,,,
Latency (max),6.726138e-04,
Energy (sum),,1.125899e-03,
EDP, , ,7.572950e-07

OU Size: 32x36
layer,time_s,energy_J
1,2.802558e-05,6.355846e-06
2,5.978790e-04,1.355914e-04
3,2.989395e-04,6.779569e-05
4,5.034781e-04,1.355914e-04
5,1.122359e-04,6.779569e-05
6,1.087085e-04,1.355914e-04
7,1.043319e-04,1.355914e-04
8,2.623549e-05,6.779569e-05
9,2.655847e-05,1.355914e-04
10,2.677896e-05,1.355914e-04
11,6.583207e-06,3.389785e-05
12,6.565132e-06,3.389785e-05
13,6.642490e-06,3.389785e-05
14,3.227283e-09,7.532880e-08
15,3.701705e-08,1.229854e-06
16,3.391336e-08,3.002573e-07
Total,,,
Latency (max),5.978790e-04,
Energy (sum),,1.126590e-03,
EDP, , ,6.735646e-07

OU Size: 32x40
layer,time_s,energy_J
1,2.522302e-05,6.359748e-06
2,5.380911e-04,1.356746e-04
3,2.690455e-04,6.783731e-05
4,4.531303e-04,1.356746e-04
5,1.010123e-04,6.783731e-05
6,9.783764e-05,1.356746e-04
7,9.389868e-05,1.356746e-04
8,2.361194e-05,6.783731e-05
9,2.390262e-05,1.356746e-04
10,2.410106e-05,1.356746e-04
11,5.924886e-06,3.391865e-05
12,5.908618e-06,3.391865e-05
13,5.978241e-06,3.391865e-05
14,2.904555e-09,7.537505e-08
15,3.331535e-08,1.230609e-06
16,3.052202e-08,3.004416e-07
Total,,,
Latency (max),5.380911e-04,
Energy (sum),,1.127282e-03,
EDP, , ,6.065803e-07

OU Size: 32x44
layer,time_s,energy_J
1,2.293002e-05,6.363649e-06
2,4.891737e-04,1.357579e-04
3,2.445869e-04,6.787893e-05
4,4.119367e-04,1.357579e-04
5,9.182936e-05,6.787893e-05
6,8.894331e-05,1.357579e-04
7,8.536243e-05,1.357579e-04
8,2.146540e-05,6.787893e-05
9,2.172966e-05,1.357579e-04
10,2.191006e-05,1.357579e-04
11,5.386260e-06,3.393946e-05
12,5.371471e-06,3.393946e-05
13,5.434765e-06,3.393946e-05
14,2.640504e-09,7.542129e-08
15,3.028668e-08,1.231364e-06
16,2.774729e-08,3.006259e-07
Total,,,
Latency (max),4.891737e-04,
Energy (sum),,1.127973e-03,
EDP, , ,5.517749e-07

OU Size: 32x48
layer,time_s,energy_J
1,2.101918e-05,6.367551e-06
2,4.484092e-04,1.358411e-04
3,2.242046e-04,6.792055e-05
4,3.776086e-04,1.358411e-04
5,8.417692e-05,6.792055e-05
6,8.153136e-05,1.358411e-04
7,7.824890e-05,1.358411e-04
8,1.967662e-05,6.792055e-05
9,1.991885e-05,1.358411e-04
10,2.008422e-05,1.358411e-04
11,4.937405e-06,3.396027e-05
12,4.923849e-06,3.396027e-05
13,4.981868e-06,3.396027e-05
14,2.420462e-09,7.546753e-08
15,2.776279e-08,1.232119e-06
16,2.543502e-08,3.008102e-07
Total,,,
Latency (max),4.484092e-04,
Energy (sum),,1.128665e-03,
EDP, , ,5.061038e-07

OU Size: 32x52
layer,time_s,energy_J
1,1.940232e-05,6.371453e-06
2,4.139162e-04,1.359243e-04
3,2.069581e-04,6.796216e-05
4,3.485618e-04,1.359243e-04
5,7.770177e-05,6.796216e-05
6,7.525972e-05,1.359243e-04
7,7.222975e-05,1.359243e-04
8,1.816303e-05,6.796216e-05
9,1.838663e-05,1.359243e-04
10,1.853928e-05,1.359243e-04
11,4.557605e-06,3.398108e-05
12,4.545091e-06,3.398108e-05
13,4.598647e-06,3.398108e-05
14,2.234273e-09,7.551377e-08
15,2.562719e-08,1.232874e-06
16,2.347848e-08,3.009946e-07
Total,,,
Latency (max),4.139162e-04,
Energy (sum),,1.129357e-03,
EDP, , ,4.674590e-07

OU Size: 32x56
layer,time_s,energy_J
1,1.801644e-05,6.375355e-06
2,3.843508e-04,1.360076e-04
3,1.921754e-04,6.800378e-05
4,3.236645e-04,1.360076e-04
5,7.215164e-05,6.800378e-05
6,6.988403e-05,1.360076e-04
7,6.707048e-05,1.360076e-04
8,1.686567e-05,6.800378e-05
9,1.707330e-05,1.360076e-04
10,1.721504e-05,1.360076e-04
11,4.232061e-06,3.400189e-05
12,4.220442e-06,3.400189e-05
13,4.270172e-06,3.400189e-05
14,2.074682e-09,7.556002e-08
15,2.379668e-08,1.233629e-06
16,2.180145e-08,3.011789e-07
Total,,,
Latency (max),3.843508e-04,
Energy (sum),,1.130048e-03,
EDP, , ,4.343349e-07

OU Size: 32x60
layer,time_s,energy_J
1,1.681535e-05,6.379256e-06
2,3.587274e-04,1.360908e-04
3,1.793637e-04,6.804540e-05
4,3.020869e-04,1.360908e-04
5,6.734153e-05,6.804540e-05
6,6.522509e-05,1.360908e-04
7,6.259912e-05,1.360908e-04
8,1.574129e-05,6.804540e-05
9,1.593508e-05,1.360908e-04
10,1.606737e-05,1.360908e-04
11,3.949924e-06,3.402270e-05
12,3.939079e-06,3.402270e-05
13,3.985494e-06,3.402270e-05
14,1.936370e-09,7.560626e-08
15,2.221023e-08,1.234384e-06
16,2.034802e-08,3.013632e-07
Total,,,
Latency (max),3.587274e-04,
Energy (sum),,1.130740e-03,
EDP, , ,4.056273e-07

OU Size: 32x64
layer,time_s,energy_J
1,1.576439e-05,6.383158e-06
2,3.363069e-04,1.361740e-04
3,1.681535e-04,6.808702e-05
4,2.832065e-04,1.361740e-04
5,6.313269e-05,6.808702e-05
6,6.114852e-05,1.361740e-04
7,5.868667e-05,1.361740e-04
8,1.475746e-05,6.808702e-05
9,1.493914e-05,1.361740e-04
10,1.506316e-05,1.361740e-04
11,3.703054e-06,3.404351e-05
12,3.692887e-06,3.404351e-05
13,3.736401e-06,3.404351e-05
14,1.815347e-09,7.565250e-08
15,2.082209e-08,1.235139e-06
16,1.907627e-08,3.015475e-07
Total,,,
Latency (max),3.363069e-04,
Energy (sum),,1.131431e-03,
EDP, , ,3.805082e-07

OU Size: 36x4
layer,time_s,energy_J
1,2.242046e-04,7.114724e-06
2,4.783032e-03,1.517808e-04
3,2.391516e-03,7.589039e-05
4,4.027825e-03,1.517808e-04
5,8.978871e-04,7.589039e-05
6,8.696679e-04,1.517808e-04
7,8.346549e-04,1.517808e-04
8,2.098839e-04,7.589039e-05
9,2.124678e-04,1.517808e-04
10,2.142317e-04,1.517808e-04
11,5.266565e-05,3.794519e-05
12,5.252105e-05,3.794519e-05
13,5.313992e-05,3.794519e-05
14,2.581826e-08,8.432294e-08
15,2.961364e-07,1.376696e-06
16,2.713069e-07,3.361075e-07
Total,,,
Latency (max),4.783032e-03,
Energy (sum),,1.261103e-03,
EDP, , ,6.031897e-06

OU Size: 36x8
layer,time_s,energy_J
1,1.121023e-04,7.118626e-06
2,2.391516e-03,1.518640e-04
3,1.195758e-03,7.593201e-05
4,2.013913e-03,1.518640e-04
5,4.489436e-04,7.593201e-05
6,4.348339e-04,1.518640e-04
7,4.173275e-04,1.518640e-04
8,1.049420e-04,7.593201e-05
9,1.062339e-04,1.518640e-04
10,1.071158e-04,1.518640e-04
11,2.633283e-05,3.796600e-05
12,2.626053e-05,3.796600e-05
13,2.656996e-05,3.796600e-05
14,1.290913e-08,8.436919e-08
15,1.480682e-07,1.377451e-06
16,1.356534e-07,3.362918e-07
Total,,,
Latency (max),2.391516e-03,
Energy (sum),,1.261795e-03,
EDP, , ,3.017602e-06

OU Size: 36x12
layer,time_s,energy_J
1,7.473487e-05,7.122527e-06
2,1.594344e-03,1.519473e-04
3,7.971720e-04,7.597363e-05
4,1.342608e-03,1.519473e-04
5,2.992957e-04,7.597363e-05
6,2.898893e-04,1.519473e-04
7,2.782183e-04,1.519473e-04
8,6.996130e-05,7.597363e-05
9,7.082259e-05,1.519473e-04
10,7.141055e-05,1.519473e-04
11,1.755522e-05,3.798681e-05
12,1.750702e-05,3.798681e-05
13,1.771331e-05,3.798681e-05
14,8.606088e-09,8.441543e-08
15,9.871214e-08,1.378206e-06
16,9.043563e-08,3.364762e-07
Total,,,
Latency (max),1.594344e-03,
Energy (sum),,1.262486e-03,
EDP, , ,2.012838e-06

OU Size: 36x16
layer,time_s,energy_J
1,5.605115e-05,7.126429e-06
2,1.195758e-03,1.520305e-04
3,5.978790e-04,7.601524e-05
4,1.006956e-03,1.520305e-04
5,2.244718e-04,7.601524e-05
6,2.174170e-04,1.520305e-04
7,2.086637e-04,1.520305e-04
8,5.247098e-05,7.601524e-05
9,5.311694e-05,1.520305e-04
10,5.355792e-05,1.520305e-04
11,1.316641e-05,3.800762e-05
12,1.313026e-05,3.800762e-05
13,1.328498e-05,3.800762e-05
14,6.454566e-09,8.446167e-08
15,7.403410e-08,1.378961e-06
16,6.782672e-08,3.366605e-07
Total,,,
Latency (max),1.195758e-03,
Energy (sum),,1.263178e-03,
EDP, , ,1.510455e-06

OU Size: 36x20
layer,time_s,energy_J
1,4.484092e-05,7.130331e-06
2,9.566064e-04,1.521137e-04
3,4.783032e-04,7.605686e-05
4,8.055650e-04,1.521137e-04
5,1.795774e-04,7.605686e-05
6,1.739336e-04,1.521137e-04
7,1.669310e-04,1.521137e-04
8,4.197678e-05,7.605686e-05
9,4.249355e-05,1.521137e-04
10,4.284633e-05,1.521137e-04
11,1.053313e-05,3.802843e-05
12,1.050421e-05,3.802843e-05
13,1.062798e-05,3.802843e-05
14,5.163653e-09,8.450791e-08
15,5.922728e-08,1.379716e-06
16,5.426138e-08,3.368448e-07
Total,,,
Latency (max),9.566064e-04,
Energy (sum),,1.263870e-03,
EDP, , ,1.209026e-06

OU Size: 36x24
layer,time_s,energy_J
1,3.736744e-05,7.134232e-06
2,7.971720e-04,1.521970e-04
3,3.985860e-04,7.609848e-05
4,6.713042e-04,1.521970e-04
5,1.496479e-04,7.609848e-05
6,1.449446e-04,1.521970e-04
7,1.391092e-04,1.521970e-04
8,3.498065e-05,7.609848e-05
9,3.541129e-05,1.521970e-04
10,3.570528e-05,1.521970e-04
11,8.777609e-06,3.804924e-05
12,8.753509e-06,3.804924e-05
13,8.856653e-06,3.804924e-05
14,4.303044e-09,8.455416e-08
15,4.935607e-08,1.380471e-06
16,4.521781e-08,3.370291e-07
Total,,,
Latency (max),7.971720e-04,
Energy (sum),,1.264561e-03,
EDP, , ,1.008073e-06

OU Size: 36x28
layer,time_s,energy_J
1,3.202923e-05,7.138134e-06
2,6.832903e-04,1.522802e-04
3,3.416451e-04,7.614010e-05
4,5.754036e-04,1.522802e-04
5,1.282696e-04,7.614010e-05
6,1.242383e-04,1.522802e-04
7,1.192364e-04,1.522802e-04
8,2.998341e-05,7.614010e-05
9,3.035254e-05,1.522802e-04
10,3.060452e-05,1.522802e-04
11,7.523665e-06,3.807005e-05
12,7.503008e-06,3.807005e-05
13,7.591417e-06,3.807005e-05
14,3.688323e-09,8.460040e-08
15,4.230520e-08,1.381226e-06
16,3.875813e-08,3.372134e-07
Total,,,
Latency (max),6.832903e-04,
Energy (sum),,1.265253e-03,
EDP, , ,8.645349e-07

OU Size: 36x32
layer,time_s,energy_J
1,2.802558e-05,7.142036e-06
2,5.978790e-04,1.523634e-04
3,2.989395e-04,7.618172e-05
4,5.034781e-04,1.523634e-04
5,1.122359e-04,7.618172e-05
6,1.087085e-04,1.523634e-04
7,1.043319e-04,1.523634e-04
8,2.623549e-05,7.618172e-05
9,2.655847e-05,1.523634e-04
10,2.677896e-05,1.523634e-04
11,6.583207e-06,3.809086e-05
12,6.565132e-06,3.809086e-05
13,6.642490e-06,3.809086e-05
14,3.227283e-09,8.464664e-08
15,3.701705e-08,1.381981e-06
16,3.391336e-08,3.373978e-07
Total,,,
Latency (max),5.978790e-04,
Energy (sum),,1.265944e-03,
EDP, , ,7.568815e-07

OU Size: 36x36
layer,time_s,energy_J
1,2.491162e-05,7.145937e-06
2,5.314480e-04,1.524467e-04
3,2.657240e-04,7.622333e-05
4,4.475361e-04,1.524467e-04
5,9.976523e-05,7.622333e-05
6,9.662976e-05,1.524467e-04
7,9.273943e-05,1.524467e-04
8,2.332043e-05,7.622333e-05
9,2.360753e-05,1.524467e-04
10,2.380352e-05,1.524467e-04
11,5.851739e-06,3.811167e-05
12,5.835673e-06,3.811167e-05
13,5.904436e-06,3.811167e-05
14,2.868696e-09,8.469288e-08
15,3.290405e-08,1.382736e-06
16,3.014521e-08,3.375821e-07
Total,,,
Latency (max),5.314480e-04,
Energy (sum),,1.266636e-03,
EDP, , ,6.731511e-07

OU Size: 36x40
layer,time_s,energy_J
1,2.242046e-05,7.149839e-06
2,4.783032e-04,1.525299e-04
3,2.391516e-04,7.626495e-05
4,4.027825e-04,1.525299e-04
5,8.978871e-05,7.626495e-05
6,8.696679e-05,1.525299e-04
7,8.346549e-05,1.525299e-04
8,2.098839e-05,7.626495e-05
9,2.124678e-05,1.525299e-04
10,2.142317e-05,1.525299e-04
11,5.266565e-06,3.813248e-05
12,5.252105e-06,3.813248e-05
13,5.313992e-06,3.813248e-05
14,2.581826e-09,8.473912e-08
15,2.961364e-08,1.383491e-06
16,2.713069e-08,3.377664e-07
Total,,,
Latency (max),4.783032e-04,
Energy (sum),,1.267328e-03,
EDP, , ,6.061668e-07

OU Size: 36x44
layer,time_s,energy_J
1,2.038224e-05,7.153741e-06
2,4.348211e-04,1.526131e-04
3,2.174105e-04,7.630657e-05
4,3.661659e-04,1.526131e-04
5,8.162610e-05,7.630657e-05
6,7.906072e-05,1.526131e-04
7,7.587772e-05,1.526131e-04
8,1.908035e-05,7.630657e-05
9,1.931525e-05,1.526131e-04
10,1.947561e-05,1.526131e-04
11,4.787787e-06,3.815328e-05
12,4.774641e-06,3.815328e-05
13,4.830902e-06,3.815328e-05
14,2.347115e-09,8.478537e-08
15,2.692149e-08,1.384246e-06
16,2.466426e-08,3.379507e-07
Total,,,
Latency (max),4.348211e-04,
Energy (sum),,1.268019e-03,
EDP, , ,5.513614e-07

OU Size: 36x48
layer,time_s,energy_J
1,1.868372e-05,7.157643e-06
2,3.985860e-04,1.526964e-04
3,1.992930e-04,7.634819e-05
4,3.356521e-04,1.526964e-04
5,7.482393e-05,7.634819e-05
6,7.247232e-05,1.526964e-04
7,6.955458e-05,1.526964e-04
8,1.749033e-05,7.634819e-05
9,1.770565e-05,1.526964e-04
10,1.785264e-05,1.526964e-04
11,4.388804e-06,3.817409e-05
12,4.376754e-06,3.817409e-05
13,4.428327e-06,3.817409e-05
14,2.151522e-09,8.483161e-08
15,2.467803e-08,1.385001e-06
16,2.260891e-08,3.381350e-07
Total,,,
Latency (max),3.985860e-04,
Energy (sum),,1.268711e-03,
EDP, , ,5.056903e-07

OU Size: 36x52
layer,time_s,energy_J
1,1.724651e-05,7.161544e-06
2,3.679255e-04,1.527796e-04
3,1.839628e-04,7.638980e-05
4,3.098327e-04,1.527796e-04
5,6.906824e-05,7.638980e-05
6,6.689753e-05,1.527796e-04
7,6.420422e-05,1.527796e-04
8,1.614492e-05,7.638980e-05
9,1.634367e-05,1.527796e-04
10,1.647936e-05,1.527796e-04
11,4.051204e-06,3.819490e-05
12,4.040081e-06,3.819490e-05
13,4.087686e-06,3.819490e-05
14,1.986020e-09,8.487785e-08
15,2.277972e-08,1.385756e-06
16,2.086976e-08,3.383194e-07
Total,,,
Latency (max),3.679255e-04,
Energy (sum),,1.269402e-03,
EDP, , ,4.670455e-07

OU Size: 36x56
layer,time_s,energy_J
1,1.601462e-05,7.165446e-06
2,3.416451e-04,1.528628e-04
3,1.708226e-04,7.643142e-05
4,2.877018e-04,1.528628e-04
5,6.413479e-05,7.643142e-05
6,6.211913e-05,1.528628e-04
7,5.961821e-05,1.528628e-04
8,1.499171e-05,7.643142e-05
9,1.517627e-05,1.528628e-04
10,1.530226e-05,1.528628e-04
11,3.761832e-06,3.821571e-05
12,3.751504e-06,3.821571e-05
13,3.795709e-06,3.821571e-05
14,1.844162e-09,8.492409e-08
15,2.115260e-08,1.386511e-06
16,1.937906e-08,3.385037e-07
Total,,,
Latency (max),3.416451e-04,
Energy (sum),,1.270094e-03,
EDP, , ,4.339214e-07

OU Size: 36x60
layer,time_s,energy_J
1,1.494697e-05,7.169348e-06
2,3.188688e-04,1.529461e-04
3,1.594344e-04,7.647304e-05
4,2.685217e-04,1.529461e-04
5,5.985914e-05,7.647304e-05
6,5.797786e-05,1.529461e-04
7,5.564366e-05,1.529461e-04
8,1.399226e-05,7.647304e-05
9,1.416452e-05,1.529461e-04
10,1.428211e-05,1.529461e-04
11,3.511044e-06,3.823652e-05
12,3.501404e-06,3.823652e-05
13,3.542661e-06,3.823652e-05
14,1.721218e-09,8.497034e-08
15,1.974243e-08,1.387266e-06
16,1.808713e-08,3.386880e-07
Total,,,
Latency (max),3.188688e-04,
Energy (sum),,1.270785e-03,
EDP, , ,4.052138e-07

OU Size: 36x64
layer,time_s,energy_J
1,1.401279e-05,7.173249e-06
2,2.989395e-04,1.530293e-04
3,1.494697e-04,7.651466e-05
4,2.517391e-04,1.530293e-04
5,5.611794e-05,7.651466e-05
6,5.435424e-05,1.530293e-04
7,5.216593e-05,1.530293e-04
8,1.311774e-05,7.651466e-05
9,1.327924e-05,1.530293e-04
10,1.338948e-05,1.530293e-04
11,3.291603e-06,3.825733e-05
12,3.282566e-06,3.825733e-05
13,3.321245e-06,3.825733e-05
14,1.613641e-09,8.501658e-08
15,1.850853e-08,1.388021e-06
16,1.695668e-08,3.388723e-07
Total,,,
Latency (max),2.989395e-04,
Energy (sum),,1.271477e-03,
EDP, , ,3.800947e-07

OU Size: 40x4
layer,time_s,energy_J
1,2.017842e-04,7.904815e-06
2,4.304729e-03,1.686361e-04
3,2.152364e-03,8.431803e-05
4,3.625043e-03,1.686361e-04
5,8.080984e-04,8.431803e-05
6,7.827011e-04,1.686361e-04
7,7.511894e-04,1.686361e-04
8,1.888955e-04,8.431803e-05
9,1.912210e-04,1.686361e-04
10,1.928085e-04,1.686361e-04
11,4.739909e-05,4.215902e-05
12,4.726895e-05,4.215902e-05
13,4.782593e-05,4.215902e-05
14,2.323644e-08,9.368702e-08
15,2.665228e-07,1.529579e-06
16,2.441762e-07,3.734323e-07
Total,,,
Latency (max),4.304729e-03,
Energy (sum),,1.401149e-03,
EDP, , ,6.031566e-06

OU Size: 40x8
layer,time_s,energy_J
1,1.008921e-04,7.908717e-06
2,2.152364e-03,1.687193e-04
3,1.076182e-03,8.435965e-05
4,1.812521e-03,1.687193e-04
5,4.040492e-04,8.435965e-05
6,3.913505e-04,1.687193e-04
7,3.755947e-04,1.687193e-04
8,9.444776e-05,8.435965e-05
9,9.561049e-05,1.687193e-04
10,9.640425e-05,1.687193e-04
11,2.369954e-05,4.217982e-05
12,2.363447e-05,4.217982e-05
13,2.391296e-05,4.217982e-05
14,1.161822e-08,9.373326e-08
15,1.332614e-07,1.530334e-06
16,1.220881e-07,3.736166e-07
Total,,,
Latency (max),2.152364e-03,
Energy (sum),,1.401841e-03,
EDP, , ,3.017272e-06

OU Size: 40x12
layer,time_s,energy_J
1,6.726138e-05,7.912619e-06
2,1.434910e-03,1.688025e-04
3,7.174548e-04,8.440127e-05
4,1.208348e-03,1.688025e-04
5,2.693661e-04,8.440127e-05
6,2.609004e-04,1.688025e-04
7,2.503965e-04,1.688025e-04
8,6.296517e-05,8.440127e-05
9,6.374033e-05,1.688025e-04
10,6.426950e-05,1.688025e-04
11,1.579970e-05,4.220063e-05
12,1.575632e-05,4.220063e-05
13,1.594198e-05,4.220063e-05
14,7.745479e-09,9.377951e-08
15,8.884092e-08,1.531089e-06
16,8.139207e-08,3.738010e-07
Total,,,
Latency (max),1.434910e-03,
Energy (sum),,1.402532e-03,
EDP, , ,2.012507e-06

OU Size: 40x16
layer,time_s,energy_J
1,5.044604e-05,7.916520e-06
2,1.076182e-03,1.688858e-04
3,5.380911e-04,8.444288e-05
4,9.062606e-04,1.688858e-04
5,2.020246e-04,8.444288e-05
6,1.956753e-04,1.688858e-04
7,1.877974e-04,1.688858e-04
8,4.722388e-05,8.444288e-05
9,4.780525e-05,1.688858e-04
10,4.820212e-05,1.688858e-04
11,1.184977e-05,4.222144e-05
12,1.181724e-05,4.222144e-05
13,1.195648e-05,4.222144e-05
14,5.809109e-09,9.382575e-08
15,6.663069e-08,1.531844e-06
16,6.104405e-08,3.739853e-07
Total,,,
Latency (max),1.076182e-03,
Energy (sum),,1.403224e-03,
EDP, , ,1.510124e-06

OU Size: 40x20
layer,time_s,energy_J
1,4.035683e-05,7.920422e-06
2,8.609457e-04,1.689690e-04
3,4.304729e-04,8.448450e-05
4,7.250085e-04,1.689690e-04
5,1.616197e-04,8.448450e-05
6,1.565402e-04,1.689690e-04
7,1.502379e-04,1.689690e-04
8,3.777910e-05,8.448450e-05
9,3.824420e-05,1.689690e-04
10,3.856170e-05,1.689690e-04
11,9.479818e-06,4.224225e-05
12,9.453790e-06,4.224225e-05
13,9.565186e-06,4.224225e-05
14,4.647287e-09,9.387199e-08
15,5.330455e-08,1.532599e-06
16,4.883524e-08,3.741696e-07
Total,,,
Latency (max),8.609457e-04,
Energy (sum),,1.403915e-03,
EDP, , ,1.208695e-06

OU Size: 40x24
layer,time_s,energy_J
1,3.363069e-05,7.924324e-06
2,7.174548e-04,1.690522e-04
3,3.587274e-04,8.452612e-05
4,6.041738e-04,1.690522e-04
5,1.346831e-04,8.452612e-05
6,1.304502e-04,1.690522e-04
7,1.251982e-04,1.690522e-04
8,3.148259e-05,8.452612e-05
9,3.187016e-05,1.690522e-04
10,3.213475e-05,1.690522e-04
11,7.899848e-06,4.226306e-05
12,7.878158e-06,4.226306e-05
13,7.970988e-06,4.226306e-05
14,3.872740e-09,9.391823e-08
15,4.442046e-08,1.533354e-06
16,4.069603e-08,3.743539e-07
Total,,,
Latency (max),7.174548e-04,
Energy (sum),,1.404607e-03,
EDP, , ,1.007742e-06

OU Size: 40x28
layer,time_s,energy_J
1,2.882631e-05,7.928225e-06
2,6.149612e-04,1.691355e-04
3,3.074806e-04,8.456774e-05
4,5.178632e-04,1.691355e-04
5,1.154426e-04,8.456774e-05
6,1.118144e-04,1.691355e-04
7,1.073128e-04,1.691355e-04
8,2.698507e-05,8.456774e-05
9,2.731728e-05,1.691355e-04
10,2.754407e-05,1.691355e-04
11,6.771298e-06,4.228387e-05
12,6.752707e-06,4.228387e-05
13,6.832275e-06,4.228387e-05
14,3.319491e-09,9.396448e-08
15,3.807468e-08,1.534109e-06
16,3.488231e-08,3.745382e-07
Total,,,
Latency (max),6.149612e-04,
Energy (sum),,1.405299e-03,
EDP, , ,8.642041e-07

OU Size: 40x32
layer,time_s,energy_J
1,2.522302e-05,7.932127e-06
2,5.380911e-04,1.692187e-04
3,2.690455e-04,8.460936e-05
4,4.531303e-04,1.692187e-04
5,1.010123e-04,8.460936e-05
6,9.783764e-05,1.692187e-04
7,9.389868e-05,1.692187e-04
8,2.361194e-05,8.460936e-05
9,2.390262e-05,1.692187e-04
10,2.410106e-05,1.692187e-04
11,5.924886e-06,4.230468e-05
12,5.908618e-06,4.230468e-05
13,5.978241e-06,4.230468e-05
14,2.904555e-09,9.401072e-08
15,3.331535e-08,1.534864e-06
16,3.052202e-08,3.747226e-07
Total,,,
Latency (max),5.380911e-04,
Energy (sum),,1.405990e-03,
EDP, , ,7.565507e-07

OU Size: 40x36
layer,time_s,energy_J
1,2.242046e-05,7.936029e-06
2,4.783032e-04,1.693019e-04
3,2.391516e-04,8.465097e-05
4,4.027825e-04,1.693019e-04
5,8.978871e-05,8.465097e-05
6,8.696679e-05,1.693019e-04
7,8.346549e-05,1.693019e-04
8,2.098839e-05,8.465097e-05
9,2.124678e-05,1.693019e-04
10,2.142317e-05,1.693019e-04
11,5.266565e-06,4.232549e-05
12,5.252105e-06,4.232549e-05
13,5.313992e-06,4.232549e-05
14,2.581826e-09,9.405696e-08
15,2.961364e-08,1.535619e-06
16,2.713069e-08,3.749069e-07
Total,,,
Latency (max),4.783032e-04,
Energy (sum),,1.406682e-03,
EDP, , ,6.728203e-07

OU Size: 40x40
layer,time_s,energy_J
1,2.017842e-05,7.939931e-06
2,4.304729e-04,1.693852e-04
3,2.152364e-04,8.469259e-05
4,3.625043e-04,1.693852e-04
5,8.080984e-05,8.469259e-05
6,7.827011e-05,1.693852e-04
7,7.511894e-05,1.693852e-04
