OU Size: 4x4
layer,time_s,energy_J
1,5.346563e-05,1.231665e-05
2,1.140600e-03,2.627551e-04
3,5.703001e-04,1.313776e-04
4,1.140600e-03,2.627551e-04
5,5.703001e-04,1.313776e-04
6,1.140600e-03,2.627551e-04
7,1.140600e-03,2.627551e-04
8,5.703001e-04,1.313776e-04
9,6.455199e-04,2.627551e-04
10,1.140600e-03,2.627551e-04
11,1.859051e-04,6.568878e-05
12,2.851500e-04,6.568878e-05
13,2.543524e-04,6.568878e-05
14,2.462732e-07,1.459756e-07
15,2.824763e-06,2.383266e-06
16,1.845891e-06,5.818522e-07
Total,,,
Latency (max),1.140600e-03,
Energy (sum),,2.183158e-03,
EDP, , ,2.490110e-06

OU Size: 76x96
layer,time_s,energy_J
1,5.123790e-05,1.246296e-05
2,1.093075e-03,2.658765e-04
3,5.465376e-04,1.329382e-04
4,1.093075e-03,2.658765e-04
5,5.465376e-04,1.329382e-04
6,1.093075e-03,2.658765e-04
7,1.093075e-03,2.658765e-04
8,5.465376e-04,1.329382e-04
9,6.186232e-04,2.658765e-04
10,1.093075e-03,2.658765e-04
11,1.781590e-04,6.646912e-05
12,2.732688e-04,6.646912e-05
13,2.437544e-04,6.646912e-05
14,2.360118e-07,1.477097e-07
15,2.707064e-06,2.411578e-06
16,1.768979e-06,5.887642e-07
Total,,,
Latency (max),1.093075e-03,
Energy (sum),,2.209092e-03,
EDP, , ,2.414703e-06

OU Size: 76x100
layer,time_s,energy_J
1,4.918838e-05,1.260927e-05
2,1.049352e-03,2.689978e-04
3,5.246761e-04,1.344989e-04
4,1.049352e-03,2.689978e-04
5,5.246761e-04,1.344989e-04
6,1.049352e-03,2.689978e-04
7,1.049352e-03,2.689978e-04
8,5.246761e-04,1.344989e-04
9,5.938783e-04,2.689978e-04
10,1.049352e-03,2.689978e-04
11,1.710327e-04,6.724946e-05
12,2.623380e-04,6.724946e-05
13,2.340042e-04,6.724946e-05
14,2.265714e-07,1.494437e-07
15,2.598782e-06,2.439890e-06
16,1.698220e-06,5.956762e-07
Total,,,
Latency (max),1.049352e-03,
Energy (sum),,2.235026e-03,
EDP, , ,2.345330e-06

OU Size: 76x104
layer,time_s,energy_J
1,4.729652e-05,1.275559e-05
2,1.008992e-03,2.721192e-04
3,5.044962e-04,1.360596e-04
4,1.008992e-03,2.721192e-04
5,5.044962e-04,1.360596e-04
6,1.008992e-03,2.721192e-04
7,1.008992e-03,2.721192e-04
8,5.044962e-04,1.360596e-04
9,5.710368e-04,2.721192e-04
10,1.008992e-03,2.721192e-04
11,1.644545e-04,6.802979e-05
12,2.522481e-04,6.802979e-05
13,2.250040e-04,6.802979e-05
14,2.178571e-07,1.511778e-07
15,2.498828e-06,2.468201e-06
16,1.632904e-06,6.025882e-07
Total,,,
Latency (max),1.008992e-03,
Energy (sum),,2.260961e-03,
EDP, , ,2.281292e-06

OU Size: 76x108
layer,time_s,energy_J
1,4.554480e-05,1.290190e-05
2,9.716223e-04,2.752405e-04
3,4.858112e-04,1.376203e-04
4,9.716223e-04,2.752405e-04
5,4.858112e-04,1.376203e-04
6,9.716223e-04,2.752405e-04
7,9.716223e-04,2.752405e-04
8,4.858112e-04,1.376203e-04
9,5.498873e-04,2.752405e-04
10,9.716223e-04,2.752405e-04
11,1.583636e-04,6.881013e-05
12,2.429056e-04,6.881013e-05
13,2.166705e-04,6.881013e-05
14,2.097883e-07,1.529119e-07
15,2.406279e-06,2.496513e-06
16,1.572426e-06,6.095002e-07
Total,,,
Latency (max),9.716223e-04,
Energy (sum),,2.286895e-03,
EDP, , ,2.221998e-06

OU Size: 76x112
layer,time_s,energy_J
1,4.391820e-05,1.304821e-05
2,9.369215e-04,2.783619e-04
3,4.684608e-04,1.391809e-04
4,9.369215e-04,2.783619e-04
5,4.684608e-04,1.391809e-04
6,9.369215e-04,2.783619e-04
7,9.369215e-04,2.783619e-04
8,4.684608e-04,1.391809e-04
9,5.302485e-04,2.783619e-04
10,9.369215e-04,2.783619e-04
11,1.527077e-04,6.959047e-05
12,2.342304e-04,6.959047e-05
13,2.089323e-04,6.959047e-05
14,2.022959e-07,1.546460e-07
15,2.320341e-06,2.524824e-06
16,1.516268e-06,6.164122e-07
Total,,,
Latency (max),9.369215e-04,
Energy (sum),,2.312830e-03,
EDP, , ,2.166940e-06

OU Size: 76x116
layer,time_s,energy_J
1,4.240378e-05,1.319453e-05
2,9.046139e-04,2.814832e-04
3,4.523069e-04,1.407416e-04
4,9.046139e-04,2.814832e-04
5,4.523069e-04,1.407416e-04
6,9.046139e-04,2.814832e-04
7,9.046139e-04,2.814832e-04
8,4.523069e-04,1.407416e-04
9,5.119640e-04,2.814832e-04
10,9.046139e-04,2.814832e-04
11,1.474419e-04,7.037080e-05
12,2.261535e-04,7.037080e-05
13,2.017277e-04,7.037080e-05
14,1.953201e-07,1.563801e-07
15,2.240329e-06,2.553136e-06
16,1.463983e-06,6.233242e-07
Total,,,
Latency (max),9.046139e-04,
Energy (sum),,2.338764e-03,
EDP, , ,2.115678e-06

OU Size: 76x120
layer,time_s,energy_J
1,4.099032e-05,1.334084e-05
2,8.744601e-04,2.846046e-04
3,4.372301e-04,1.423023e-04
4,8.744601e-04,2.846046e-04
5,4.372301e-04,1.423023e-04
6,8.744601e-04,2.846046e-04
7,8.744601e-04,2.846046e-04
8,4.372301e-04,1.423023e-04
9,4.948986e-04,2.846046e-04
10,8.744601e-04,2.846046e-04
11,1.425272e-04,7.115114e-05
12,2.186150e-04,7.115114e-05
13,1.950035e-04,7.115114e-05
14,1.888095e-07,1.581142e-07
15,2.165651e-06,2.581447e-06
16,1.415183e-06,6.302362e-07
Total,,,
Latency (max),8.744601e-04,
Energy (sum),,2.364698e-03,
EDP, , ,2.067834e-06

OU Size: 76x124
layer,time_s,energy_J
1,3.966805e-05,1.348715e-05
2,8.462517e-04,2.877259e-04
3,4.231259e-04,1.438630e-04
4,8.462517e-04,2.877259e-04
5,4.231259e-04,1.438630e-04
6,8.462517e-04,2.877259e-04
7,8.462517e-04,2.877259e-04
8,4.231259e-04,1.438630e-04
9,4.789341e-04,2.877259e-04
10,8.462517e-04,2.877259e-04
11,1.379296e-04,7.193148e-05
12,2.115629e-04,7.193148e-05
13,1.887130e-04,7.193148e-05
14,1.827188e-07,1.598483e-07
15,2.095792e-06,2.609759e-06
16,1.369532e-06,6.371482e-07
Total,,,
Latency (max),8.462517e-04,
Energy (sum),,2.390633e-03,
EDP, , ,2.023077e-06

OU Size: 76x128
layer,time_s,energy_J
1,3.842842e-05,1.363347e-05
2,8.198063e-04,2.908473e-04
3,4.099032e-04,1.454236e-04
4,8.198063e-04,2.908473e-04
5,4.099032e-04,1.454236e-04
6,8.198063e-04,2.908473e-04
7,8.198063e-04,2.908473e-04
8,4.099032e-04,1.454236e-04
9,4.639674e-04,2.908473e-04
10,8.198063e-04,2.908473e-04
11,1.336193e-04,7.271182e-05
12,2.049516e-04,7.271182e-05
13,1.828158e-04,7.271182e-05
14,1.770089e-07,1.615824e-07
15,2.030298e-06,2.638070e-06
16,1.326734e-06,6.440602e-07
Total,,,
Latency (max),8.198063e-04,
Energy (sum),,2.416567e-03,
EDP, , ,1.981117e-06

OU Size: 80x4
layer,time_s,energy_J
1,1.168224e-03,9.568884e-06
2,2.492211e-02,2.041362e-04
3,1.246106e-02,1.020681e-04
4,2.492211e-02,2.041362e-04
5,1.246106e-02,1.020681e-04
6,2.492211e-02,2.041362e-04
7,2.492211e-02,2.041362e-04
8,1.246106e-02,1.020681e-04
9,1.410461e-02,2.041362e-04
10,2.492211e-02,2.041362e-04
11,4.062026e-03,5.103405e-05
12,6.230528e-03,5.103405e-05
13,5.557599e-03,5.103405e-05
14,5.381070e-06,1.134094e-07
15,6.172106e-05,1.851576e-06
16,4.033272e-05,4.520448e-07
Total,,,
Latency (max),2.492211e-02,
Energy (sum),,1.696110e-03,
EDP, , ,4.227063e-05

OU Size: 80x8
layer,time_s,energy_J
1,5.841120e-04,9.715198e-06
2,1.246106e-02,2.072575e-04
3,6.230528e-03,1.036288e-04
4,1.246106e-02,2.072575e-04
5,6.230528e-03,1.036288e-04
6,1.246106e-02,2.072575e-04
7,1.246106e-02,2.072575e-04
8,6.230528e-03,1.036288e-04
9,7.052305e-03,2.072575e-04
10,1.246106e-02,2.072575e-04
11,2.031013e-03,5.181439e-05
12,3.115264e-03,5.181439e-05
13,2.778800e-03,5.181439e-05
14,2.690535e-06,1.151435e-07
15,3.086053e-05,1.879887e-06
16,2.016636e-05,4.589568e-07
Total,,,
Latency (max),1.246106e-02,
Energy (sum),,1.722044e-03,
EDP, , ,2.145849e-05

OU Size: 80x12
layer,time_s,energy_J
1,3.894080e-04,9.861511e-06
2,8.307371e-03,2.103789e-04
3,4.153685e-03,1.051894e-04
4,8.307371e-03,2.103789e-04
5,4.153685e-03,1.051894e-04
6,8.307371e-03,2.103789e-04
7,8.307371e-03,2.103789e-04
8,4.153685e-03,1.051894e-04
9,4.701537e-03,2.103789e-04
10,8.307371e-03,2.103789e-04
11,1.354009e-03,5.259472e-05
12,2.076843e-03,5.259472e-05
13,1.852533e-03,5.259472e-05
14,1.793690e-06,1.168776e-07
15,2.057369e-05,1.908199e-06
16,1.344424e-05,4.658688e-07
Total,,,
Latency (max),8.307371e-03,
Energy (sum),,1.747978e-03,
EDP, , ,1.452110e-05

OU Size: 80x16
layer,time_s,energy_J
1,2.920560e-04,1.000782e-05
2,6.230528e-03,2.135002e-04
3,3.115264e-03,1.067501e-04
4,6.230528e-03,2.135002e-04
5,3.115264e-03,1.067501e-04
6,6.230528e-03,2.135002e-04
7,6.230528e-03,2.135002e-04
8,3.115264e-03,1.067501e-04
9,3.526152e-03,2.135002e-04
10,6.230528e-03,2.135002e-04
11,1.015506e-03,5.337506e-05
12,1.557632e-03,5.337506e-05
13,1.389400e-03,5.337506e-05
14,1.345267e-06,1.186117e-07
15,1.543027e-05,1.936510e-06
16,1.008318e-05,4.727808e-07
Total,,,
Latency (max),6.230528e-03,
Energy (sum),,1.773913e-03,
EDP, , ,1.105241e-05

OU Size: 80x20
layer,time_s,energy_J
1,2.336448e-04,1.015414e-05
2,4.984423e-03,2.166216e-04
3,2.492211e-03,1.083108e-04
4,4.984423e-03,2.166216e-04
5,2.492211e-03,1.083108e-04
6,4.984423e-03,2.166216e-04
7,4.984423e-03,2.166216e-04
8,2.492211e-03,1.083108e-04
9,2.820922e-03,2.166216e-04
10,4.984423e-03,2.166216e-04
11,8.124051e-04,5.415540e-05
12,1.246106e-03,5.415540e-05
13,1.111520e-03,5.415540e-05
14,1.076214e-06,1.203457e-07
15,1.234421e-05,1.964822e-06
16,8.066545e-06,4.796928e-07
Total,,,
Latency (max),4.984423e-03,
Energy (sum),,1.799847e-03,
EDP, , ,8.971199e-06

OU Size: 80x24
layer,time_s,energy_J
1,1.947040e-04,1.030045e-05
2,4.153685e-03,2.197429e-04
3,2.076843e-03,1.098715e-04
4,4.153685e-03,2.197429e-04
5,2.076843e-03,1.098715e-04
6,4.153685e-03,2.197429e-04
7,4.153685e-03,2.197429e-04
8,2.076843e-03,1.098715e-04
9,2.350768e-03,2.197429e-04
10,4.153685e-03,2.197429e-04
11,6.770043e-04,5.493574e-05
12,1.038421e-03,5.493574e-05
13,9.262665e-04,5.493574e-05
14,8.968449e-07,1.220798e-07
15,1.028684e-05,1.993133e-06
16,6.722120e-06,4.866048e-07
Total,,,
Latency (max),4.153685e-03,
Energy (sum),,1.825782e-03,
EDP, , ,7.583722e-06

OU Size: 80x28
layer,time_s,energy_J
1,1.668891e-04,1.044676e-05
2,3.560302e-03,2.228643e-04
3,1.780151e-03,1.114321e-04
4,3.560302e-03,2.228643e-04
5,1.780151e-03,1.114321e-04
6,3.560302e-03,2.228643e-04
7,3.560302e-03,2.228643e-04
8,1.780151e-03,1.114321e-04
9,2.014944e-03,2.228643e-04
10,3.560302e-03,2.228643e-04
11,5.802894e-04,5.571607e-05
12,8.900755e-04,5.571607e-05
13,7.939427e-04,5.571607e-05
14,7.687242e-07,1.238139e-07
15,8.817295e-06,2.021445e-06
16,5.761818e-06,4.935168e-07
Total,,,
Latency (max),3.560302e-03,
Energy (sum),,1.851716e-03,
EDP, , ,6.592668e-06

OU Size: 80x32
layer,time_s,energy_J
1,1.460280e-04,1.059308e-05
2,3.115264e-03,2.259856e-04
3,1.557632e-03,1.129928e-04
4,3.115264e-03,2.259856e-04
5,1.557632e-03,1.129928e-04
6,3.115264e-03,2.259856e-04
7,3.115264e-03,2.259856e-04
8,1.557632e-03,1.129928e-04
9,1.763076e-03,2.259856e-04
10,3.115264e-03,2.259856e-04
11,5.077532e-04,5.649641e-05
12,7.788160e-04,5.649641e-05
13,6.946999e-04,5.649641e-05
14,6.726337e-07,1.255480e-07
15,7.715133e-06,2.049756e-06
16,5.041590e-06,5.004288e-07
Total,,,
Latency (max),3.115264e-03,
Energy (sum),,1.877650e-03,
EDP, , ,5.849377e-06

OU Size: 80x36
layer,time_s,energy_J
1,1.298027e-04,1.073939e-05
2,2.769124e-03,2.291070e-04
3,1.384562e-03,1.145535e-04
4,2.769124e-03,2.291070e-04
5,1.384562e-03,1.145535e-04
6,2.769124e-03,2.291070e-04
7,2.769124e-03,2.291070e-04
8,1.384562e-03,1.145535e-04
9,1.567179e-03,2.291070e-04
10,2.769124e-03,2.291070e-04
11,4.513362e-04,5.727675e-05
12,6.922809e-04,5.727675e-05
13,6.175110e-04,5.727675e-05
14,5.978966e-07,1.272821e-07
15,6.857896e-06,2.078068e-06
16,4.481414e-06,5.073408e-07
Total,,,
Latency (max),2.769124e-03,
Energy (sum),,1.903585e-03,
EDP, , ,5.271261e-06

OU Size: 80x40
layer,time_s,energy_J
1,1.168224e-04,1.088570e-05
2,2.492211e-03,2.322283e-04
3,1.246106e-03,1.161142e-04
4,2.492211e-03,2.322283e-04
5,1.246106e-03,1.161142e-04
6,2.492211e-03,2.322283e-04
7,2.492211e-03,2.322283e-04
8,1.246106e-03,1.161142e-04
9,1.410461e-03,2.322283e-04
10,2.492211e-03,2.322283e-04
11,4.062026e-04,5.805708e-05
12,6.230528e-04,5.805708e-05
13,5.557599e-04,5.805708e-05
14,5.381070e-07,1.290162e-07
15,6.172106e-06,2.106379e-06
16,4.033272e-06,5.142528e-07
Total,,,
Latency (max),2.492211e-03,
Energy (sum),,1.929519e-03,
EDP, , ,4.808769e-06

OU Size: 80x44
layer,time_s,energy_J
1,1.062022e-04,1.103202e-05
2,2.265647e-03,2.353497e-04
3,1.132823e-03,1.176748e-04
4,2.265647e-03,2.353497e-04
5,1.132823e-03,1.176748e-04
6,2.265647e-03,2.353497e-04
7,2.265647e-03,2.353497e-04
8,1.132823e-03,1.176748e-04
9,1.282237e-03,2.353497e-04
10,2.265647e-03,2.353497e-04
11,3.692751e-04,5.883742e-05
12,5.664117e-04,5.883742e-05
13,5.052363e-04,5.883742e-05
14,4.891882e-07,1.307503e-07
15,5.611006e-06,2.134691e-06
16,3.666611e-06,5.211648e-07
Total,,,
Latency (max),2.265647e-03,
Energy (sum),,1.955454e-03,
EDP, , ,4.430367e-06

OU Size: 80x48
layer,time_s,energy_J
1,9.735200e-05,1.117833e-05
2,2.076843e-03,2.384710e-04
3,1.038421e-03,1.192355e-04
4,2.076843e-03,2.384710e-04
5,1.038421e-03,1.192355e-04
6,2.076843e-03,2.384710e-04
7,2.076843e-03,2.384710e-04
8,1.038421e-03,1.192355e-04
9,1.175384e-03,2.384710e-04
10,2.076843e-03,2.384710e-04
11,3.385021e-04,5.961776e-05
12,5.192107e-04,5.961776e-05
13,4.631333e-04,5.961776e-05
14,4.484225e-07,1.324844e-07
15,5.143422e-06,2.163003e-06
16,3.361060e-06,5.280768e-07
Total,,,
Latency (max),2.076843e-03,
Energy (sum),,1.981388e-03,
EDP, , ,4.115031e-06

OU Size: 80x52
layer,time_s,energy_J
1,8.986339e-05,1.132464e-05
2,1.917086e-03,2.415924e-04
3,9.585428e-04,1.207962e-04
4,1.917086e-03,2.415924e-04
5,9.585428e-04,1.207962e-04
6,1.917086e-03,2.415924e-04
7,1.917086e-03,2.415924e-04
8,9.585428e-04,1.207962e-04
9,1.084970e-03,2.415924e-04
10,1.917086e-03,2.415924e-04
11,3.124635e-04,6.039810e-05
12,4.792714e-04,6.039810e-05
13,4.275076e-04,6.039810e-05
14,4.139284e-07,1.342184e-07
15,4.747774e-06,2.191314e-06
16,3.102517e-06,5.349888e-07
Total,,,
Latency (max),1.917086e-03,
Energy (sum),,2.007322e-03,
EDP, , ,3.848209e-06

OU Size: 80x56
layer,time_s,energy_J
1,8.344457e-05,1.147096e-05
2,1.780151e-03,2.447137e-04
3,8.900755e-04,1.223569e-04
4,1.780151e-03,2.447137e-04
5,8.900755e-04,1.223569e-04
6,1.780151e-03,2.447137e-04
7,1.780151e-03,2.447137e-04
8,8.900755e-04,1.223569e-04
9,1.007472e-03,2.447137e-04
10,1.780151e-03,2.447137e-04
11,2.901447e-04,6.117843e-05
12,4.450377e-04,6.117843e-05
13,3.969714e-04,6.117843e-05
14,3.843621e-07,1.359525e-07
15,4.408647e-06,2.219626e-06
16,2.880909e-06,5.419008e-07
Total,,,
Latency (max),1.780151e-03,
Energy (sum),,2.033257e-03,
EDP, , ,3.619504e-06

OU Size: 80x60
layer,time_s,energy_J
1,7.788160e-05,1.161727e-05
2,1.661474e-03,2.478351e-04
3,8.307371e-04,1.239175e-04
4,1.661474e-03,2.478351e-04
5,8.307371e-04,1.239175e-04
6,1.661474e-03,2.478351e-04
7,1.661474e-03,2.478351e-04
8,8.307371e-04,1.239175e-04
9,9.403073e-04,2.478351e-04
10,1.661474e-03,2.478351e-04
11,2.708017e-04,6.195877e-05
12,4.153685e-04,6.195877e-05
13,3.705066e-04,6.195877e-05
14,3.587380e-07,1.376866e-07
15,4.114737e-06,2.247937e-06
16,2.688848e-06,5.488128e-07
Total,,,
Latency (max),1.661474e-03,
Energy (sum),,2.059191e-03,
EDP, , ,3.421293e-06

OU Size: 80x64
layer,time_s,energy_J
1,7.301400e-05,1.176358e-05
2,1.557632e-03,2.509564e-04
3,7.788160e-04,1.254782e-04
4,1.557632e-03,2.509564e-04
5,7.788160e-04,1.254782e-04
6,1.557632e-03,2.509564e-04
7,1.557632e-03,2.509564e-04
8,7.788160e-04,1.254782e-04
9,8.815381e-04,2.509564e-04
10,1.557632e-03,2.509564e-04
11,2.538766e-04,6.273911e-05
12,3.894080e-04,6.273911e-05
13,3.473499e-04,6.273911e-05
14,3.363169e-07,1.394207e-07
15,3.857566e-06,2.276249e-06
16,2.520795e-06,5.557248e-07
Total,,,
Latency (max),1.557632e-03,
Energy (sum),,2.085126e-03,
EDP, , ,3.247858e-06

OU Size: 80x68
layer,time_s,energy_J
1,6.871906e-05,1.190990e-05
2,1.466007e-03,2.540778e-04
3,7.330033e-04,1.270389e-04
4,1.466007e-03,2.540778e-04
5,7.330033e-04,1.270389e-04
6,1.466007e-03,2.540778e-04
7,1.466007e-03,2.540778e-04
8,7.330033e-04,1.270389e-04
9,8.296829e-04,2.540778e-04
10,1.466007e-03,2.540778e-04
11,2.389427e-04,6.351944e-05
12,3.665017e-04,6.351944e-05
13,3.269176e-04,6.351944e-05
14,3.165335e-07,1.411548e-07
15,3.630651e-06,2.304560e-06
16,2.372513e-06,5.626368e-07
Total,,,
Latency (max),1.466007e-03,
Energy (sum),,2.111060e-03,
EDP, , ,3.094828e-06

OU Size: 80x72
layer,time_s,energy_J
1,6.490134e-05,1.205621e-05
2,1.384562e-03,2.571991e-04
3,6.922809e-04,1.285996e-04
4,1.384562e-03,2.571991e-04
5,6.922809e-04,1.285996e-04
6,1.384562e-03,2.571991e-04
7,1.384562e-03,2.571991e-04
8,6.922809e-04,1.285996e-04
9,7.835894e-04,2.571991e-04
10,1.384562e-03,2.571991e-04
11,2.256681e-04,6.429978e-05
12,3.461405e-04,6.429978e-05
13,3.087555e-04,6.429978e-05
14,2.989483e-07,1.428889e-07
15,3.428948e-06,2.332872e-06
16,2.240707e-06,5.695488e-07
Total,,,
Latency (max),1.384562e-03,
Energy (sum),,2.136994e-03,
EDP, , ,2.958801e-06

OU Size: 80x76
layer,time_s,energy_J
1,6.148548e-05,1.220252e-05
2,1.311690e-03,2.603205e-04
3,6.558451e-04,1.301602e-04
4,1.311690e-03,2.603205e-04
5,6.558451e-04,1.301602e-04
6,1.311690e-03,2.603205e-04
7,1.311690e-03,2.603205e-04
8,6.558451e-04,1.301602e-04
9,7.423479e-04,2.603205e-04
10,1.311690e-03,2.603205e-04
11,2.137908e-04,6.508012e-05
12,3.279225e-04,6.508012e-05
13,2.925052e-04,6.508012e-05
14,2.832142e-07,1.446230e-07
15,3.248477e-06,2.361183e-06
16,2.122775e-06,5.764608e-07
Total,,,
Latency (max),1.311690e-03,
Energy (sum),,2.162929e-03,
EDP, , ,2.837092e-06

OU Size: 80x80
layer,time_s,energy_J
1,5.841120e-05,1.234884e-05
2,1.246106e-03,2.634418e-04
3,6.230528e-04,1.317209e-04
4,1.246106e-03,2.634418e-04
5,6.230528e-04,1.317209e-04
6,1.246106e-03,2.634418e-04
7,1.246106e-03,2.634418e-04
8,6.230528e-04,1.317209e-04
9,7.052305e-04,2.634418e-04
10,1.246106e-03,2.634418e-04
11,2.031013e-04,6.586046e-05
12,3.115264e-04,6.586046e-05
13,2.778800e-04,6.586046e-05
14,2.690535e-07,1.463571e-07
15,3.086053e-06,2.389495e-06
16,2.016636e-06,5.833728e-07
Total,,,
Latency (max),1.246106e-03,
Energy (sum),,2.188863e-03,
EDP, , ,2.727555e-06

OU Size: 80x84
layer,time_s,energy_J
1,5.562972e-05,1.249515e-05
2,1.186767e-03,2.665632e-04
3,5.933836e-04,1.332816e-04
4,1.186767e-03,2.665632e-04
5,5.933836e-04,1.332816e-04
6,1.186767e-03,2.665632e-04
7,1.186767e-03,2.665632e-04
8,5.933836e-04,1.332816e-04
9,6.716481e-04,2.665632e-04
10,1.186767e-03,2.665632e-04
11,1.934298e-04,6.664079e-05
12,2.966918e-04,6.664079e-05
13,2.646476e-04,6.664079e-05
14,2.562414e-07,1.480912e-07
15,2.939098e-06,2.417807e-06
16,1.920606e-06,5.902848e-07
Total,,,
Latency (max),1.186767e-03,
Energy (sum),,2.214797e-03,
EDP, , ,2.628449e-06

OU Size: 80x88
layer,time_s,energy_J
1,5.310109e-05,1.264146e-05
2,1.132823e-03,2.696845e-04
3,5.664117e-04,1.348423e-04
4,1.132823e-03,2.696845e-04
5,5.664117e-04,1.348423e-04
6,1.132823e-03,2.696845e-04
7,1.132823e-03,2.696845e-04
8,5.664117e-04,1.348423e-04
9,6.411186e-04,2.696845e-04
10,1.132823e-03,2.696845e-04
11,1.846375e-04,6.742113e-05
12,2.832058e-04,6.742113e-05
13,2.526181e-04,6.742113e-05
14,2.445941e-07,1.498252e-07
15,2.805503e-06,2.446118e-06
16,1.833306e-06,5.971968e-07
Total,,,
Latency (max),1.132823e-03,
Energy (sum),,2.240732e-03,
EDP, , ,2.538353e-06

OU Size: 80x92
layer,time_s,energy_J
1,5.079235e-05,1.278778e-05
2,1.083570e-03,2.728059e-04
3,5.417851e-04,1.364029e-04
4,1.083570e-03,2.728059e-04
5,5.417851e-04,1.364029e-04
6,1.083570e-03,2.728059e-04
7,1.083570e-03,2.728059e-04
8,5.417851e-04,1.364029e-04
9,6.132439e-04,2.728059e-04
10,1.083570e-03,2.728059e-04
11,1.766098e-04,6.820147e-05
12,2.708925e-04,6.820147e-05
13,2.416347e-04,6.820147e-05
14,2.339596e-07,1.515593e-07
15,2.683524e-06,2.474430e-06
16,1.753597e-06,6.041088e-07
Total,,,
Latency (max),1.083570e-03,
Energy (sum),,2.266666e-03,
EDP, , ,2.456092e-06

OU Size: 80x96
layer,time_s,energy_J
1,4.867600e-05,1.293409e-05
2,1.038421e-03,2.759272e-04
3,5.192107e-04,1.379636e-04
4,1.038421e-03,2.759272e-04
5,5.192107e-04,1.379636e-04
6,1.038421e-03,2.759272e-04
7,1.038421e-03,2.759272e-04
8,5.192107e-04,1.379636e-04
9,5.876921e-04,2.759272e-04
10,1.038421e-03,2.759272e-04
11,1.692511e-04,6.898180e-05
12,2.596053e-04,6.898180e-05
13,2.315666e-04,6.898180e-05
14,2.242112e-07,1.532934e-07
15,2.571711e-06,2.502741e-06
16,1.680530e-06,6.110208e-07
Total,,,
Latency (max),1.038421e-03,
Energy (sum),,2.292601e-03,
EDP, , ,2.380686e-06

OU Size: 80x100
layer,time_s,energy_J
1,4.672896e-05,1.308040e-05
2,9.968845e-04,2.790486e-04
3,4.984423e-04,1.395243e-04
4,9.968845e-04,2.790486e-04
5,4.984423e-04,1.395243e-04
6,9.968845e-04,2.790486e-04
7,9.968845e-04,2.790486e-04
8,4.984423e-04,1.395243e-04
9,5.641844e-04,2.790486e-04
10,9.968845e-04,2.790486e-04
11,1.624810e-04,6.976214e-05
12,2.492211e-04,6.976214e-05
13,2.223040e-04,6.976214e-05
14,2.152428e-07,1.550275e-07
15,2.468842e-06,2.531053e-06
16,1.613309e-06,6.179328e-07
Total,,,
Latency (max),9.968845e-04,
Energy (sum),,2.318535e-03,
EDP, , ,2.311312e-06

OU Size: 80x104
layer,time_s,energy_J
1,4.493169e-05,1.322671e-05
2,9.585428e-04,2.821699e-04
3,4.792714e-04,1.410850e-04
4,9.585428e-04,2.821699e-04
5,4.792714e-04,1.410850e-04
6,9.585428e-04,2.821699e-04
7,9.585428e-04,2.821699e-04
8,4.792714e-04,1.410850e-04
9,5.424850e-04,2.821699e-04
10,9.585428e-04,2.821699e-04
11,1.562318e-04,7.054248e-05
12,2.396357e-04,7.054248e-05
13,2.137538e-04,7.054248e-05
14,2.069642e-07,1.567616e-07
15,2.373887e-06,2.559364e-06
16,1.551259e-06,6.248448e-07
Total,,,
Latency (max),9.585428e-04,
Energy (sum),,2.344469e-03,
EDP, , ,2.247274e-06

OU Size: 80x108
layer,time_s,energy_J
1,4.326756e-05,1.337303e-05
2,9.230412e-04,2.852913e-04
3,4.615206e-04,1.426456e-04
4,9.230412e-04,2.852913e-04
5,4.615206e-04,1.426456e-04
6,9.230412e-04,2.852913e-04
7,9.230412e-04,2.852913e-04
8,4.615206e-04,1.426456e-04
9,5.223929e-04,2.852913e-04
10,9.230412e-04,2.852913e-04
11,1.504454e-04,7.132282e-05
12,2.307603e-04,7.132282e-05
13,2.058370e-04,7.132282e-05
14,1.992989e-07,1.584957e-07
15,2.285965e-06,2.587676e-06
16,1.493805e-06,6.317568e-07
Total,,,
Latency (max),9.230412e-04,
Energy (sum),,2.370404e-03,
EDP, , ,2.187980e-06

OU Size: 80x112
layer,time_s,energy_J
1,4.172229e-05,1.351934e-05
2,8.900755e-04,2.884126e-04
3,4.450377e-04,1.442063e-04
4,8.900755e-04,2.884126e-04
5,4.450377e-04,1.442063e-04
6,8.900755e-04,2.884126e-04
7,8.900755e-04,2.884126e-04
8,4.450377e-04,1.442063e-04
9,5.037361e-04,2.884126e-04
10,8.900755e-04,2.884126e-04
11,1.450723e-04,7.210315e-05
12,2.225189e-04,7.210315e-05
13,1.984857e-04,7.210315e-05
14,1.921811e-07,1.602298e-07
15,2.204324e-06,2.615987e-06
16,1.440454e-06,6.386688e-07
Total,,,
Latency (max),8.900755e-04,
Energy (sum),,2.396338e-03,
EDP, , ,2.132922e-06

OU Size: 80x116
layer,time_s,energy_J
1,4.028359e-05,1.366565e-05
2,8.593832e-04,2.915340e-04
3,4.296916e-04,1.457670e-04
4,8.593832e-04,2.915340e-04
5,4.296916e-04,1.457670e-04
6,8.593832e-04,2.915340e-04
7,8.593832e-04,2.915340e-04
8,4.296916e-04,1.457670e-04
