OU Size: 4x4
layer,time_s,energy_J
3,1.547451e-04,4.117362e-04
4,3.094903e-04,8.234725e-04
5,1.547451e-04,4.117362e-04
6,1.893774e-04,8.234725e-04
7,3.094903e-04,8.234725e-04
8,1.086458e-04,4.117362e-04
9,1.099833e-04,8.234725e-04
10,1.108964e-04,8.234725e-04
11,2.726222e-05,2.058681e-04
12,2.718737e-05,2.058681e-04
13,2.750772e-05,2.058681e-04
14,1.336475e-08,4.574863e-07
15,1.532941e-07,7.469138e-06
16,1.404412e-07,1.823520e-06
Total,,,
Latency (max),3.094903e-04,
Energy (sum),,6.841998e-03,
EDP, , ,3.786749e-04

OU Size: 68x52
layer,time_s,energy_J
1,1.339141e-05,3.889493e-05
2,2.856833e-04,8.297585e-04
3,1.428417e-04,4.148793e-04
4,2.856833e-04,8.297585e-04
5,1.428417e-04,4.148793e-04
6,1.748100e-04,8.297585e-04
7,2.856833e-04,8.297585e-04
8,1.002884e-04,4.148793e-04
9,1.015231e-04,8.297585e-04
10,1.023659e-04,8.297585e-04
11,2.516513e-05,2.074396e-04
12,2.509603e-05,2.074396e-04
13,2.539174e-05,2.074396e-04
14,1.233669e-08,4.609785e-07
15,1.415023e-07,7.526154e-06
16,1.296380e-07,1.837440e-06
Total,,,
Latency (max),2.856833e-04,
Energy (sum),,6.894227e-03,
EDP, , ,3.251210e-04

OU Size: 68x56
layer,time_s,energy_J
1,1.243488e-05,3.918959e-05
2,2.652774e-04,8.360446e-04
3,1.326387e-04,4.180223e-04
4,2.652774e-04,8.360446e-04
5,1.326387e-04,4.180223e-04
6,1.623235e-04,8.360446e-04
7,2.652774e-04,8.360446e-04
8,9.312496e-05,4.180223e-04
9,9.427141e-05,8.360446e-04
10,9.505405e-05,8.360446e-04
11,2.336762e-05,2.090111e-04
12,2.330346e-05,2.090111e-04
13,2.357805e-05,2.090111e-04
14,1.145550e-08,4.644708e-07
15,1.313950e-07,7.583171e-06
16,1.203782e-07,1.851360e-06
Total,,,
Latency (max),2.652774e-04,
Energy (sum),,6.946456e-03,
EDP, , ,2.824576e-04

OU Size: 68x60
layer,time_s,energy_J
1,1.160589e-05,3.948425e-05
2,2.475922e-04,8.423306e-04
3,1.237961e-04,4.211653e-04
4,2.475922e-04,8.423306e-04
5,1.237961e-04,4.211653e-04
6,1.515020e-04,8.423306e-04
7,2.475922e-04,8.423306e-04
8,8.691663e-05,4.211653e-04
9,8.798665e-05,8.423306e-04
10,8.871711e-05,8.423306e-04
11,2.180978e-05,2.105827e-04
12,2.174989e-05,2.105827e-04
13,2.200618e-05,2.105827e-04
14,1.069180e-08,4.679630e-07
15,1.226353e-07,7.640187e-06
16,1.123530e-07,1.865280e-06
Total,,,
Latency (max),2.475922e-04,
Energy (sum),,6.998685e-03,
EDP, , ,2.479020e-04

OU Size: 68x64
layer,time_s,energy_J
1,1.088052e-05,3.977891e-05
2,2.321177e-04,8.486167e-04
3,1.160589e-04,4.243083e-04
4,2.321177e-04,8.486167e-04
5,1.160589e-04,4.243083e-04
6,1.420331e-04,8.486167e-04
7,2.321177e-04,8.486167e-04
8,8.148434e-05,4.243083e-04
9,8.248748e-05,8.486167e-04
10,8.317229e-05,8.486167e-04
11,2.044667e-05,2.121542e-04
12,2.039053e-05,2.121542e-04
13,2.063079e-05,2.121542e-04
14,1.002356e-08,4.714553e-07
15,1.149706e-07,7.697203e-06
16,1.053309e-07,1.879200e-06
Total,,,
Latency (max),2.321177e-04,
Energy (sum),,7.050914e-03,
EDP, , ,2.195086e-04

OU Size: 68x68
layer,time_s,energy_J
1,1.024049e-05,4.007356e-05
2,2.184637e-04,8.549027e-04
3,1.092319e-04,4.274514e-04
4,2.184637e-04,8.549027e-04
5,1.092319e-04,4.274514e-04
6,1.336782e-04,8.549027e-04
7,2.184637e-04,8.549027e-04
8,7.669114e-05,4.274514e-04
9,7.763528e-05,8.549027e-04
10,7.827980e-05,8.549027e-04
11,1.924392e-05,2.137257e-04
12,1.919108e-05,2.137257e-04
13,1.941722e-05,2.137257e-04
14,9.433940e-09,4.749476e-07
15,1.082076e-07,7.754220e-06
16,9.913497e-08,1.893120e-06
Total,,,
Latency (max),2.184637e-04,
Energy (sum),,7.103143e-03,
EDP, , ,1.958839e-04

OU Size: 68x72
layer,time_s,energy_J
1,9.671572e-06,4.036822e-05
2,2.063269e-04,8.611888e-04
3,1.031634e-04,4.305944e-04
4,2.063269e-04,8.611888e-04
5,1.031634e-04,4.305944e-04
6,1.262516e-04,8.611888e-04
7,2.063269e-04,8.611888e-04
8,7.243052e-05,4.305944e-04
9,7.332221e-05,8.611888e-04
10,7.393093e-05,8.611888e-04
11,1.817481e-05,2.152972e-04
12,1.812491e-05,2.152972e-04
13,1.833848e-05,2.152972e-04
14,8.909832e-09,4.784398e-07
15,1.021961e-07,7.811236e-06
16,9.362747e-08,1.907040e-06
Total,,,
Latency (max),2.063269e-04,
Energy (sum),,7.155372e-03,
EDP, , ,1.760084e-04

OU Size: 68x76
layer,time_s,energy_J
1,9.162541e-06,4.066288e-05
2,1.954676e-04,8.674748e-04
3,9.773378e-05,4.337374e-04
4,1.954676e-04,8.674748e-04
5,9.773378e-05,4.337374e-04
6,1.196068e-04,8.674748e-04
7,1.954676e-04,8.674748e-04
8,6.861839e-05,4.337374e-04
9,6.946314e-05,8.674748e-04
10,7.003983e-05,8.674748e-04
11,1.721824e-05,2.168687e-04
12,1.717097e-05,2.168687e-04
13,1.737330e-05,2.168687e-04
14,8.440894e-09,4.819321e-07
15,9.681735e-08,7.868252e-06
16,8.869971e-08,1.920960e-06
Total,,,
Latency (max),1.954676e-04,
Energy (sum),,7.207601e-03,
EDP, , ,1.591218e-04

OU Size: 68x80
layer,time_s,energy_J
1,8.704414e-06,4.095754e-05
2,1.856942e-04,8.737608e-04
3,9.284709e-05,4.368804e-04
4,1.856942e-04,8.737608e-04
5,9.284709e-05,4.368804e-04
6,1.136265e-04,8.737608e-04
7,1.856942e-04,8.737608e-04
8,6.518747e-05,4.368804e-04
9,6.598999e-05,8.737608e-04
10,6.653783e-05,8.737608e-04
11,1.635733e-05,2.184402e-04
12,1.631242e-05,2.184402e-04
13,1.650463e-05,2.184402e-04
14,8.018849e-09,4.854244e-07
15,9.197648e-08,7.925268e-06
16,8.426473e-08,1.934880e-06
Total,,,
Latency (max),1.856942e-04,
Energy (sum),,7.259830e-03,
EDP, , ,1.446480e-04

OU Size: 68x84
layer,time_s,energy_J
1,8.289918e-06,4.125220e-05
2,1.768516e-04,8.800469e-04
3,8.842580e-05,4.400234e-04
4,1.768516e-04,8.800469e-04
5,8.842580e-05,4.400234e-04
6,1.082157e-04,8.800469e-04
7,1.768516e-04,8.800469e-04
8,6.208331e-05,4.400234e-04
9,6.284761e-05,8.800469e-04
10,6.336937e-05,8.800469e-04
11,1.557841e-05,2.200117e-04
12,1.553564e-05,2.200117e-04
13,1.571870e-05,2.200117e-04
14,7.636999e-09,4.889166e-07
15,8.759665e-08,7.982285e-06
16,8.025212e-08,1.948800e-06
Total,,,
Latency (max),1.768516e-04,
Energy (sum),,7.312059e-03,
EDP, , ,1.321439e-04

OU Size: 68x88
layer,time_s,energy_J
1,7.913104e-06,4.154686e-05
2,1.688129e-04,8.863329e-04
3,8.440644e-05,4.431665e-04
4,1.688129e-04,8.863329e-04
5,8.440644e-05,4.431665e-04
6,1.032968e-04,8.863329e-04
7,1.688129e-04,8.863329e-04
8,5.926134e-05,4.431665e-04
9,5.999090e-05,8.863329e-04
10,6.048894e-05,8.863329e-04
11,1.487030e-05,2.215832e-04
12,1.482947e-05,2.215832e-04
13,1.500421e-05,2.215832e-04
14,7.289863e-09,4.924089e-07
15,8.361499e-08,8.039301e-06
16,7.660430e-08,1.962720e-06
Total,,,
Latency (max),1.688129e-04,
Energy (sum),,7.364288e-03,
EDP, , ,1.212639e-04

OU Size: 68x92
layer,time_s,energy_J
1,7.569056e-06,4.184152e-05
2,1.614732e-04,8.926190e-04
3,8.073660e-05,4.463095e-04
4,1.614732e-04,8.926190e-04
5,8.073660e-05,4.463095e-04
6,9.880563e-05,8.926190e-04
7,1.614732e-04,8.926190e-04
8,5.668476e-05,4.463095e-04
9,5.738260e-05,8.926190e-04
10,5.785899e-05,8.926190e-04
11,1.422377e-05,2.231547e-04
12,1.418471e-05,2.231547e-04
13,1.435186e-05,2.231547e-04
14,6.972912e-09,4.959011e-07
15,7.997955e-08,8.096317e-06
16,7.327368e-08,1.976640e-06
Total,,,
Latency (max),1.614732e-04,
Energy (sum),,7.416517e-03,
EDP, , ,1.117353e-04

OU Size: 68x96
layer,time_s,energy_J
1,7.253679e-06,4.213617e-05
2,1.547451e-04,8.989050e-04
3,7.737257e-05,4.494525e-04
4,1.547451e-04,8.989050e-04
5,7.737257e-05,4.494525e-04
6,9.468872e-05,8.989050e-04
7,1.547451e-04,8.989050e-04
8,5.432289e-05,4.494525e-04
9,5.499166e-05,8.989050e-04
10,5.544820e-05,8.989050e-04
11,1.363111e-05,2.247263e-04
12,1.359368e-05,2.247263e-04
13,1.375386e-05,2.247263e-04
14,6.682374e-09,4.993934e-07
15,7.664707e-08,8.153334e-06
16,7.022061e-08,1.990560e-06
Total,,,
Latency (max),1.547451e-04,
Energy (sum),,7.468746e-03,
EDP, , ,1.033407e-04

OU Size: 68x100
layer,time_s,energy_J
1,6.963532e-06,4.243083e-05
2,1.485553e-04,9.051911e-04
3,7.427767e-05,4.525955e-04
4,1.485553e-04,9.051911e-04
5,7.427767e-05,4.525955e-04
6,9.090118e-05,9.051911e-04
7,1.485553e-04,9.051911e-04
8,5.214998e-05,4.525955e-04
9,5.279199e-05,9.051911e-04
10,5.323027e-05,9.051911e-04
11,1.308587e-05,2.262978e-04
12,1.304994e-05,2.262978e-04
13,1.320371e-05,2.262978e-04
14,6.415079e-09,5.028857e-07
15,7.358119e-08,8.210350e-06
16,6.741178e-08,2.004480e-06
Total,,,
Latency (max),1.485553e-04,
Energy (sum),,7.520975e-03,
EDP, , ,9.590477e-05

OU Size: 68x104
layer,time_s,energy_J
1,6.695703e-06,4.272549e-05
2,1.428417e-04,9.114771e-04
3,7.142084e-05,4.557386e-04
4,1.428417e-04,9.114771e-04
5,7.142084e-05,4.557386e-04
6,8.740498e-05,9.114771e-04
7,1.428417e-04,9.114771e-04
8,5.014421e-05,4.557386e-04
9,5.076153e-05,9.114771e-04
10,5.118295e-05,9.114771e-04
11,1.258256e-05,2.278693e-04
12,1.254802e-05,2.278693e-04
13,1.269587e-05,2.278693e-04
14,6.168345e-09,5.063779e-07
15,7.075114e-08,8.267366e-06
16,6.481902e-08,2.018400e-06
Total,,,
Latency (max),1.428417e-04,
Energy (sum),,7.573204e-03,
EDP, , ,8.928511e-05

OU Size: 68x108
layer,time_s,energy_J
1,6.447714e-06,4.302015e-05
2,1.375512e-04,9.177632e-04
3,6.877562e-05,4.588816e-04
4,1.375512e-04,9.177632e-04
5,6.877562e-05,4.588816e-04
6,8.416775e-05,9.177632e-04
7,1.375512e-04,9.177632e-04
8,4.828702e-05,4.588816e-04
9,4.888147e-05,9.177632e-04
10,4.928728e-05,9.177632e-04
11,1.211654e-05,2.294408e-04
12,1.208327e-05,2.294408e-04
13,1.222565e-05,2.294408e-04
14,5.939888e-09,5.098702e-07
15,6.813073e-08,8.324383e-06
16,6.241832e-08,2.032320e-06
Total,,,
Latency (max),1.375512e-04,
Energy (sum),,7.625433e-03,
EDP, , ,8.336487e-05

OU Size: 68x112
layer,time_s,energy_J
1,6.217439e-06,4.331481e-05
2,1.326387e-04,9.240492e-04
3,6.631935e-05,4.620246e-04
4,1.326387e-04,9.240492e-04
5,6.631935e-05,4.620246e-04
6,8.116176e-05,9.240492e-04
7,1.326387e-04,9.240492e-04
8,4.656248e-05,4.620246e-04
9,4.713570e-05,9.240492e-04
10,4.752702e-05,9.240492e-04
11,1.168381e-05,2.310123e-04
12,1.165173e-05,2.310123e-04
13,1.178902e-05,2.310123e-04
14,5.727749e-09,5.133624e-07
15,6.569749e-08,8.381399e-06
16,6.018909e-08,2.046240e-06
Total,,,
Latency (max),1.326387e-04,
Energy (sum),,7.677662e-03,
EDP, , ,7.804750e-05

OU Size: 68x116
layer,time_s,energy_J
1,6.003044e-06,4.360947e-05
2,1.280649e-04,9.303353e-04
3,6.403247e-05,4.651676e-04
4,1.280649e-04,9.303353e-04
5,6.403247e-05,4.651676e-04
6,7.836308e-05,9.303353e-04
7,1.280649e-04,9.303353e-04
8,4.495688e-05,4.651676e-04
9,4.551034e-05,9.303353e-04
10,4.588816e-05,9.303353e-04
11,1.128092e-05,2.325838e-04
12,1.124995e-05,2.325838e-04
13,1.138251e-05,2.325838e-04
14,5.530241e-09,5.168547e-07
15,6.343206e-08,8.438415e-06
16,5.811360e-08,2.060160e-06
Total,,,
Latency (max),1.280649e-04,
Energy (sum),,7.729891e-03,
EDP, , ,7.325267e-05

OU Size: 68x120
layer,time_s,energy_J
1,5.802943e-06,4.390413e-05
2,1.237961e-04,9.366213e-04
3,6.189806e-05,4.683107e-04
4,1.237961e-04,9.366213e-04
5,6.189806e-05,4.683107e-04
6,7.575098e-05,9.366213e-04
7,1.237961e-04,9.366213e-04
8,4.345831e-05,4.683107e-04
9,4.399332e-05,9.366213e-04
10,4.435856e-05,9.366213e-04
11,1.090489e-05,2.341553e-04
12,1.087495e-05,2.341553e-04
13,1.100309e-05,2.341553e-04
14,5.345899e-09,5.203470e-07
15,6.131766e-08,8.495432e-06
16,5.617648e-08,2.074080e-06
Total,,,
Latency (max),1.237961e-04,
Energy (sum),,7.782120e-03,
EDP, , ,6.891306e-05

OU Size: 68x124
layer,time_s,energy_J
1,5.615751e-06,4.419878e-05
2,1.198027e-04,9.429074e-04
3,5.990135e-05,4.714537e-04
4,1.198027e-04,9.429074e-04
5,5.990135e-05,4.714537e-04
6,7.330740e-05,9.429074e-04
7,1.198027e-04,9.429074e-04
8,4.205643e-05,4.714537e-04
9,4.257419e-05,9.429074e-04
10,4.292763e-05,9.429074e-04
11,1.055312e-05,2.357268e-04
12,1.052414e-05,2.357268e-04
13,1.064815e-05,2.357268e-04
14,5.173451e-09,5.238392e-07
15,5.933967e-08,8.552448e-06
16,5.436434e-08,2.088000e-06
Total,,,
Latency (max),1.198027e-04,
Energy (sum),,7.834349e-03,
EDP, , ,6.497191e-05

OU Size: 68x128
layer,time_s,energy_J
1,5.440259e-06,4.449344e-05
2,1.160589e-04,9.491934e-04
3,5.802943e-05,4.745967e-04
4,1.160589e-04,9.491934e-04
5,5.802943e-05,4.745967e-04
6,7.101654e-05,9.491934e-04
7,1.160589e-04,9.491934e-04
8,4.074217e-05,4.745967e-04
9,4.124374e-05,9.491934e-04
10,4.158615e-05,9.491934e-04
11,1.022333e-05,2.372984e-04
12,1.019526e-05,2.372984e-04
13,1.031540e-05,2.372984e-04
14,5.011781e-09,5.273315e-07
15,5.748530e-08,8.609464e-06
16,5.266545e-08,2.101920e-06
Total,,,
Latency (max),1.160589e-04,
Energy (sum),,7.886578e-03,
EDP, , ,6.138111e-05

OU Size: 72x4
layer,time_s,energy_J
1,1.644167e-04,3.742164e-05
2,3.507557e-03,7.983283e-04
3,1.753778e-03,3.991641e-04
4,3.507557e-03,7.983283e-04
5,1.753778e-03,3.991641e-04
6,2.146278e-03,7.983283e-04
7,3.507557e-03,7.983283e-04
8,1.231319e-03,3.991641e-04
9,1.246478e-03,7.983283e-04
10,1.256826e-03,7.983283e-04
11,3.089718e-04,1.995821e-04
12,3.081235e-04,1.995821e-04
13,3.117542e-04,1.995821e-04
14,1.514671e-07,4.435172e-07
15,1.737334e-06,7.241073e-06
16,1.591667e-06,1.767840e-06
Total,,,
Latency (max),3.507557e-03,
Energy (sum),,6.633082e-03,
EDP, , ,4.715354e-02

OU Size: 72x8
layer,time_s,energy_J
1,8.220836e-05,3.771630e-05
2,1.753778e-03,8.046143e-04
3,8.768892e-04,4.023072e-04
4,1.753778e-03,8.046143e-04
5,8.768892e-04,4.023072e-04
6,1.073139e-03,8.046143e-04
7,1.753778e-03,8.046143e-04
8,6.156594e-04,4.023072e-04
9,6.232388e-04,8.046143e-04
10,6.284129e-04,8.046143e-04
11,1.544859e-04,2.011536e-04
12,1.540618e-04,2.011536e-04
13,1.558771e-04,2.011536e-04
14,7.573357e-08,4.470095e-07
15,8.686668e-07,7.298089e-06
16,7.958335e-07,1.781760e-06
Total,,,
Latency (max),1.753778e-03,
Energy (sum),,6.685311e-03,
EDP, , ,1.188121e-02

OU Size: 72x12
layer,time_s,energy_J
1,5.480557e-05,3.801095e-05
2,1.169186e-03,8.109004e-04
3,5.845928e-04,4.054502e-04
4,1.169186e-03,8.109004e-04
5,5.845928e-04,4.054502e-04
6,7.154259e-04,8.109004e-04
7,1.169186e-03,8.109004e-04
8,4.104396e-04,4.054502e-04
9,4.154925e-04,8.109004e-04
10,4.189419e-04,8.109004e-04
11,1.029906e-04,2.027251e-04
12,1.027078e-04,2.027251e-04
13,1.039181e-04,2.027251e-04
14,5.048905e-08,4.505017e-07
15,5.791112e-07,7.355105e-06
16,5.305557e-07,1.795680e-06
Total,,,
Latency (max),1.169186e-03,
Energy (sum),,6.737540e-03,
EDP, , ,5.321791e-03

OU Size: 72x16
layer,time_s,energy_J
1,4.110418e-05,3.830561e-05
2,8.768892e-04,8.171864e-04
3,4.384446e-04,4.085932e-04
4,8.768892e-04,8.171864e-04
5,4.384446e-04,4.085932e-04
6,5.365694e-04,8.171864e-04
7,8.768892e-04,8.171864e-04
8,3.078297e-04,4.085932e-04
9,3.116194e-04,8.171864e-04
10,3.142064e-04,8.171864e-04
11,7.724296e-05,2.042966e-04
12,7.703088e-05,2.042966e-04
13,7.793855e-05,2.042966e-04
14,3.786679e-08,4.539940e-07
15,4.343334e-07,7.412122e-06
16,3.979168e-07,1.809600e-06
Total,,,
Latency (max),8.768892e-04,
Energy (sum),,6.789769e-03,
EDP, , ,3.016713e-03

OU Size: 72x20
layer,time_s,energy_J
1,3.288334e-05,3.860027e-05
2,7.015113e-04,8.234725e-04
3,3.507557e-04,4.117362e-04
4,7.015113e-04,8.234725e-04
5,3.507557e-04,4.117362e-04
6,4.292555e-04,8.234725e-04
7,7.015113e-04,8.234725e-04
8,2.462638e-04,4.117362e-04
9,2.492955e-04,8.234725e-04
10,2.513652e-04,8.234725e-04
11,6.179437e-05,2.058681e-04
12,6.162470e-05,2.058681e-04
13,6.235084e-05,2.058681e-04
14,3.029343e-08,4.574863e-07
15,3.474667e-07,7.469138e-06
16,3.183334e-07,1.823520e-06
Total,,,
Latency (max),7.015113e-04,
Energy (sum),,6.841998e-03,
EDP, , ,1.945548e-03

OU Size: 72x24
layer,time_s,energy_J
1,2.740279e-05,3.889493e-05
2,5.845928e-04,8.297585e-04
3,2.922964e-04,4.148793e-04
4,5.845928e-04,8.297585e-04
5,2.922964e-04,4.148793e-04
6,3.577130e-04,8.297585e-04
7,5.845928e-04,8.297585e-04
8,2.052198e-04,4.148793e-04
9,2.077463e-04,8.297585e-04
10,2.094710e-04,8.297585e-04
11,5.149531e-05,2.074396e-04
12,5.135392e-05,2.074396e-04
13,5.195903e-05,2.074396e-04
14,2.524452e-08,4.609785e-07
15,2.895556e-07,7.526154e-06
16,2.652778e-07,1.837440e-06
Total,,,
Latency (max),5.845928e-04,
Energy (sum),,6.894227e-03,
EDP, , ,1.361388e-03

OU Size: 72x28
layer,time_s,energy_J
1,2.348810e-05,3.918959e-05
2,5.010795e-04,8.360446e-04
3,2.505398e-04,4.180223e-04
4,5.010795e-04,8.360446e-04
5,2.505398e-04,4.180223e-04
6,3.066111e-04,8.360446e-04
7,5.010795e-04,8.360446e-04
8,1.759027e-04,4.180223e-04
9,1.780682e-04,8.360446e-04
10,1.795465e-04,8.360446e-04
11,4.413883e-05,2.090111e-04
12,4.401764e-05,2.090111e-04
13,4.453631e-05,2.090111e-04
14,2.163816e-08,4.644708e-07
15,2.481905e-07,7.583171e-06
16,2.273810e-07,1.851360e-06
Total,,,
Latency (max),5.010795e-04,
Energy (sum),,6.946456e-03,
EDP, , ,1.007781e-03

OU Size: 72x32
layer,time_s,energy_J
1,2.055209e-05,3.948425e-05
2,4.384446e-04,8.423306e-04
3,2.192223e-04,4.211653e-04
4,4.384446e-04,8.423306e-04
5,2.192223e-04,4.211653e-04
6,2.682847e-04,8.423306e-04
7,4.384446e-04,8.423306e-04
8,1.539149e-04,4.211653e-04
9,1.558097e-04,8.423306e-04
10,1.571032e-04,8.423306e-04
11,3.862148e-05,2.105827e-04
12,3.851544e-05,2.105827e-04
13,3.896927e-05,2.105827e-04
14,1.893339e-08,4.679630e-07
15,2.171667e-07,7.640187e-06
16,1.989584e-07,1.865280e-06
Total,,,
Latency (max),4.384446e-04,
Energy (sum),,6.998685e-03,
EDP, , ,7.773837e-04

OU Size: 72x36
layer,time_s,energy_J
1,1.826852e-05,3.977891e-05
2,3.897285e-04,8.486167e-04
3,1.948643e-04,4.243083e-04
4,3.897285e-04,8.486167e-04
5,1.948643e-04,4.243083e-04
6,2.384753e-04,8.486167e-04
7,3.897285e-04,8.486167e-04
8,1.368132e-04,4.243083e-04
9,1.384975e-04,8.486167e-04
10,1.396473e-04,8.486167e-04
11,3.433020e-05,2.121542e-04
12,3.423595e-05,2.121542e-04
13,3.463936e-05,2.121542e-04
14,1.682968e-08,4.714553e-07
15,1.930371e-07,7.697203e-06
16,1.768519e-07,1.879200e-06
Total,,,
Latency (max),3.897285e-04,
Energy (sum),,7.050914e-03,
EDP, , ,6.188129e-04

OU Size: 72x40
layer,time_s,energy_J
1,1.644167e-05,4.007356e-05
2,3.507557e-04,8.549027e-04
3,1.753778e-04,4.274514e-04
4,3.507557e-04,8.549027e-04
5,1.753778e-04,4.274514e-04
6,2.146278e-04,8.549027e-04
7,3.507557e-04,8.549027e-04
8,1.231319e-04,4.274514e-04
9,1.246478e-04,8.549027e-04
10,1.256826e-04,8.549027e-04
11,3.089718e-05,2.137257e-04
12,3.081235e-05,2.137257e-04
13,3.117542e-05,2.137257e-04
14,1.514671e-08,4.749476e-07
15,1.737334e-07,7.754220e-06
16,1.591667e-07,1.893120e-06
Total,,,
Latency (max),3.507557e-04,
Energy (sum),,7.103143e-03,
EDP, , ,5.049513e-04

OU Size: 72x44
layer,time_s,energy_J
1,1.494697e-05,4.036822e-05
2,3.188688e-04,8.611888e-04
3,1.594344e-04,4.305944e-04
4,3.188688e-04,8.611888e-04
5,1.594344e-04,4.305944e-04
6,1.951162e-04,8.611888e-04
7,3.188688e-04,8.611888e-04
8,1.119381e-04,4.305944e-04
9,1.133161e-04,8.611888e-04
10,1.142569e-04,8.611888e-04
11,2.808835e-05,2.152972e-04
12,2.801123e-05,2.152972e-04
13,2.834129e-05,2.152972e-04
14,1.376974e-08,4.784398e-07
15,1.579394e-07,7.811236e-06
16,1.446970e-07,1.907040e-06
Total,,,
Latency (max),3.188688e-04,
Energy (sum),,7.155372e-03,
EDP, , ,4.203836e-04

OU Size: 72x48
layer,time_s,energy_J
1,1.370139e-05,4.066288e-05
2,2.922964e-04,8.674748e-04
3,1.461482e-04,4.337374e-04
4,2.922964e-04,8.674748e-04
5,1.461482e-04,4.337374e-04
6,1.788565e-04,8.674748e-04
7,2.922964e-04,8.674748e-04
8,1.026099e-04,4.337374e-04
9,1.038731e-04,8.674748e-04
10,1.047355e-04,8.674748e-04
11,2.574765e-05,2.168687e-04
12,2.567696e-05,2.168687e-04
13,2.597952e-05,2.168687e-04
14,1.262226e-08,4.819321e-07
15,1.447778e-07,7.868252e-06
16,1.326389e-07,1.920960e-06
Total,,,
Latency (max),2.922964e-04,
Energy (sum),,7.207601e-03,
EDP, , ,3.558174e-04

OU Size: 72x52
layer,time_s,energy_J
1,1.264744e-05,4.095754e-05
2,2.698120e-04,8.737608e-04
3,1.349060e-04,4.368804e-04
4,2.698120e-04,8.737608e-04
5,1.349060e-04,4.368804e-04
6,1.650983e-04,8.737608e-04
7,2.698120e-04,8.737608e-04
8,9.471684e-05,4.368804e-04
9,9.588289e-05,8.737608e-04
10,9.667890e-05,8.737608e-04
11,2.376706e-05,2.184402e-04
12,2.370181e-05,2.184402e-04
13,2.398109e-05,2.184402e-04
14,1.165132e-08,4.854244e-07
15,1.336410e-07,7.925268e-06
16,1.224359e-07,1.934880e-06
Total,,,
Latency (max),2.698120e-04,
Energy (sum),,7.259830e-03,
EDP, , ,3.053787e-04

OU Size: 72x56
layer,time_s,energy_J
1,1.174405e-05,4.125220e-05
2,2.505398e-04,8.800469e-04
3,1.252699e-04,4.400234e-04
4,2.505398e-04,8.800469e-04
5,1.252699e-04,4.400234e-04
6,1.533056e-04,8.800469e-04
7,2.505398e-04,8.800469e-04
8,8.795135e-05,4.400234e-04
9,8.903411e-05,8.800469e-04
10,8.977327e-05,8.800469e-04
11,2.206942e-05,2.200117e-04
12,2.200882e-05,2.200117e-04
13,2.226816e-05,2.200117e-04
14,1.081908e-08,4.889166e-07
15,1.240953e-07,7.982285e-06
16,1.136905e-07,1.948800e-06
Total,,,
Latency (max),2.505398e-04,
Energy (sum),,7.312059e-03,
EDP, , ,2.652055e-04

OU Size: 72x60
layer,time_s,energy_J
1,1.096111e-05,4.154686e-05
2,2.338371e-04,8.863329e-04
3,1.169186e-04,4.431665e-04
4,2.338371e-04,8.863329e-04
5,1.169186e-04,4.431665e-04
6,1.430852e-04,8.863329e-04
7,2.338371e-04,8.863329e-04
8,8.208793e-05,4.431665e-04
9,8.309850e-05,8.863329e-04
10,8.378838e-05,8.863329e-04
11,2.059812e-05,2.215832e-04
12,2.054157e-05,2.215832e-04
13,2.078361e-05,2.215832e-04
14,1.009781e-08,4.924089e-07
15,1.158222e-07,8.039301e-06
16,1.061111e-07,1.962720e-06
Total,,,
Latency (max),2.338371e-04,
Energy (sum),,7.364288e-03,
EDP, , ,2.326736e-04

OU Size: 72x64
layer,time_s,energy_J
1,1.027604e-05,4.184152e-05
2,2.192223e-04,8.926190e-04
3,1.096111e-04,4.463095e-04
4,2.192223e-04,8.926190e-04
5,1.096111e-04,4.463095e-04
6,1.341424e-04,8.926190e-04
7,2.192223e-04,8.926190e-04
8,7.695743e-05,4.463095e-04
9,7.790485e-05,8.926190e-04
10,7.855161e-05,8.926190e-04
11,1.931074e-05,2.231547e-04
12,1.925772e-05,2.231547e-04
13,1.948464e-05,2.231547e-04
14,9.466697e-09,4.959011e-07
15,1.085834e-07,8.096317e-06
16,9.947919e-08,1.976640e-06
Total,,,
Latency (max),2.192223e-04,
Energy (sum),,7.416517e-03,
EDP, , ,2.059487e-04

OU Size: 72x68
layer,time_s,energy_J
1,9.671572e-06,4.213617e-05
2,2.063269e-04,8.989050e-04
3,1.031634e-04,4.494525e-04
4,2.063269e-04,8.989050e-04
5,1.031634e-04,4.494525e-04
6,1.262516e-04,8.989050e-04
7,2.063269e-04,8.989050e-04
8,7.243052e-05,4.494525e-04
9,7.332221e-05,8.989050e-04
10,7.393093e-05,8.989050e-04
11,1.817481e-05,2.247263e-04
12,1.812491e-05,2.247263e-04
13,1.833848e-05,2.247263e-04
14,8.909832e-09,4.993934e-07
15,1.021961e-07,8.153334e-06
16,9.362747e-08,1.990560e-06
Total,,,
Latency (max),2.063269e-04,
Energy (sum),,7.468746e-03,
EDP, , ,1.837168e-04

OU Size: 72x72
layer,time_s,energy_J
1,9.134262e-06,4.243083e-05
2,1.948643e-04,9.051911e-04
3,9.743213e-05,4.525955e-04
4,1.948643e-04,9.051911e-04
5,9.743213e-05,4.525955e-04
6,1.192377e-04,9.051911e-04
7,1.948643e-04,9.051911e-04
8,6.840661e-05,4.525955e-04
9,6.924875e-05,9.051911e-04
10,6.982365e-05,9.051911e-04
