OU Size: 4x4
layer,time_s,energy_J
7,7.595311e-04,2.155465e-04
8,3.797655e-04,1.077732e-04
9,5.995902e-04,2.155465e-04
10,4.840510e-04,2.155465e-04
11,1.898828e-04,5.388662e-05
12,1.798950e-04,5.388662e-05
13,1.018668e-04,5.388662e-05
14,1.311956e-07,1.197484e-07
15,1.504818e-06,1.955070e-06
16,1.142062e-06,4.773120e-07
Total,,,
Latency (max),7.595311e-04,
Energy (sum),,1.790914e-03,
EDP, , ,1.360255e-06

OU Size: 228x24
layer,time_s,energy_J
1,2.966918e-05,1.025574e-05
2,6.329425e-04,2.187892e-04
3,3.164713e-04,1.093946e-04
4,6.329425e-04,2.187892e-04
5,3.164713e-04,1.093946e-04
6,6.329425e-04,2.187892e-04
7,6.329425e-04,2.187892e-04
8,3.164713e-04,1.093946e-04
9,4.996585e-04,2.187892e-04
10,4.033758e-04,2.187892e-04
11,1.582356e-04,5.469730e-05
12,1.499125e-04,5.469730e-05
13,8.488898e-05,5.469730e-05
14,1.093297e-07,1.215500e-07
15,1.254015e-06,1.984483e-06
16,9.517185e-07,4.844928e-07
Total,,,
Latency (max),6.329425e-04,
Energy (sum),,1.817857e-03,
EDP, , ,1.150599e-06

OU Size: 228x28
layer,time_s,energy_J
1,2.543073e-05,1.040775e-05
2,5.425222e-04,2.220319e-04
3,2.712611e-04,1.110160e-04
4,5.425222e-04,2.220319e-04
5,2.712611e-04,1.110160e-04
6,5.425222e-04,2.220319e-04
7,5.425222e-04,2.220319e-04
8,2.712611e-04,1.110160e-04
9,4.282787e-04,2.220319e-04
10,3.457507e-04,2.220319e-04
11,1.356305e-04,5.550798e-05
12,1.284964e-04,5.550798e-05
13,7.276198e-05,5.550798e-05
14,9.371115e-08,1.233515e-07
15,1.074870e-06,2.013895e-06
16,8.157587e-07,4.916736e-07
Total,,,
Latency (max),5.425222e-04,
Energy (sum),,1.844800e-03,
EDP, , ,1.000845e-06

OU Size: 228x32
layer,time_s,energy_J
1,2.225189e-05,1.055975e-05
2,4.747069e-04,2.252747e-04
3,2.373535e-04,1.126373e-04
4,4.747069e-04,2.252747e-04
5,2.373535e-04,1.126373e-04
6,4.747069e-04,2.252747e-04
7,4.747069e-04,2.252747e-04
8,2.373535e-04,1.126373e-04
9,3.747439e-04,2.252747e-04
10,3.025319e-04,2.252747e-04
11,1.186767e-04,5.631867e-05
12,1.124344e-04,5.631867e-05
13,6.366673e-05,5.631867e-05
14,8.199725e-08,1.251530e-07
15,9.405114e-07,2.043308e-06
16,7.137888e-07,4.988544e-07
Total,,,
Latency (max),4.747069e-04,
Energy (sum),,1.871743e-03,
EDP, , ,8.885294e-07

OU Size: 228x36
layer,time_s,energy_J
1,1.977945e-05,1.071175e-05
2,4.219617e-04,2.285174e-04
3,2.109808e-04,1.142587e-04
4,4.219617e-04,2.285174e-04
5,2.109808e-04,1.142587e-04
6,4.219617e-04,2.285174e-04
7,4.219617e-04,2.285174e-04
8,2.109808e-04,1.142587e-04
9,3.331057e-04,2.285174e-04
10,2.689172e-04,2.285174e-04
11,1.054904e-04,5.712935e-05
12,9.994165e-05,5.712935e-05
13,5.659265e-05,5.712935e-05
14,7.288645e-08,1.269545e-07
15,8.360102e-07,2.072720e-06
16,6.344790e-07,5.060352e-07
Total,,,
Latency (max),4.219617e-04,
Energy (sum),,1.898686e-03,
EDP, , ,8.011728e-07

OU Size: 228x40
layer,time_s,energy_J
1,1.780151e-05,1.086376e-05
2,3.797655e-04,2.317601e-04
3,1.898828e-04,1.158801e-04
4,3.797655e-04,2.317601e-04
5,1.898828e-04,1.158801e-04
6,3.797655e-04,2.317601e-04
7,3.797655e-04,2.317601e-04
8,1.898828e-04,1.158801e-04
9,2.997951e-04,2.317601e-04
10,2.420255e-04,2.317601e-04
11,9.494138e-05,5.794003e-05
12,8.994749e-05,5.794003e-05
13,5.093339e-05,5.794003e-05
14,6.559780e-08,1.287561e-07
15,7.524091e-07,2.102133e-06
16,5.710311e-07,5.132160e-07
Total,,,
Latency (max),3.797655e-04,
Energy (sum),,1.925629e-03,
EDP, , ,7.312875e-07

OU Size: 228x44
layer,time_s,energy_J
1,1.618319e-05,1.101576e-05
2,3.452414e-04,2.350029e-04
3,1.726207e-04,1.175014e-04
4,3.452414e-04,2.350029e-04
5,1.726207e-04,1.175014e-04
6,3.452414e-04,2.350029e-04
7,3.452414e-04,2.350029e-04
8,1.726207e-04,1.175014e-04
9,2.725410e-04,2.350029e-04
10,2.200232e-04,2.350029e-04
11,8.631035e-05,5.875072e-05
12,8.177044e-05,5.875072e-05
13,4.630308e-05,5.875072e-05
14,5.963437e-08,1.305576e-07
15,6.840083e-07,2.131545e-06
16,5.191192e-07,5.203968e-07
Total,,,
Latency (max),3.452414e-04,
Energy (sum),,1.952572e-03,
EDP, , ,6.741086e-07

OU Size: 228x48
layer,time_s,energy_J
1,1.483459e-05,1.116776e-05
2,3.164713e-04,2.382456e-04
3,1.582356e-04,1.191228e-04
4,3.164713e-04,2.382456e-04
5,1.582356e-04,1.191228e-04
6,3.164713e-04,2.382456e-04
7,3.164713e-04,2.382456e-04
8,1.582356e-04,1.191228e-04
9,2.498293e-04,2.382456e-04
10,2.016879e-04,2.382456e-04
11,7.911782e-05,5.956140e-05
12,7.495624e-05,5.956140e-05
13,4.244449e-05,5.956140e-05
14,5.466483e-08,1.323591e-07
15,6.270076e-07,2.160958e-06
16,4.758592e-07,5.275776e-07
Total,,,
Latency (max),3.164713e-04,
Energy (sum),,1.979515e-03,
EDP, , ,6.264596e-07

OU Size: 228x52
layer,time_s,energy_J
1,1.369347e-05,1.131977e-05
2,2.921273e-04,2.414883e-04
3,1.460637e-04,1.207442e-04
4,2.921273e-04,2.414883e-04
5,1.460637e-04,1.207442e-04
6,2.921273e-04,2.414883e-04
7,2.921273e-04,2.414883e-04
8,1.460637e-04,1.207442e-04
9,2.306116e-04,2.414883e-04
10,1.861735e-04,2.414883e-04
11,7.303183e-05,6.037208e-05
12,6.919037e-05,6.037208e-05
13,3.917953e-05,6.037208e-05
14,5.045985e-08,1.341606e-07
15,5.787763e-07,2.190370e-06
16,4.392547e-07,5.347584e-07
Total,,,
Latency (max),2.921273e-04,
Energy (sum),,2.006458e-03,
EDP, , ,5.861412e-07

OU Size: 228x56
layer,time_s,energy_J
1,1.271536e-05,1.147177e-05
2,2.712611e-04,2.447311e-04
3,1.356305e-04,1.223655e-04
4,2.712611e-04,2.447311e-04
5,1.356305e-04,1.223655e-04
6,2.712611e-04,2.447311e-04
7,2.712611e-04,2.447311e-04
8,1.356305e-04,1.223655e-04
9,2.141394e-04,2.447311e-04
10,1.728754e-04,2.447311e-04
11,6.781527e-05,6.118277e-05
12,6.424820e-05,6.118277e-05
13,3.638099e-05,6.118277e-05
14,4.685557e-08,1.359622e-07
15,5.374351e-07,2.219783e-06
16,4.078793e-07,5.419392e-07
Total,,,
Latency (max),2.712611e-04,
Energy (sum),,2.033401e-03,
EDP, , ,5.515825e-07

OU Size: 228x60
layer,time_s,energy_J
1,1.186767e-05,1.162377e-05
2,2.531770e-04,2.479738e-04
3,1.265885e-04,1.239869e-04
4,2.531770e-04,2.479738e-04
5,1.265885e-04,1.239869e-04
6,2.531770e-04,2.479738e-04
7,2.531770e-04,2.479738e-04
8,1.265885e-04,1.239869e-04
9,1.998634e-04,2.479738e-04
10,1.613503e-04,2.479738e-04
11,6.329425e-05,6.199345e-05
12,5.996499e-05,6.199345e-05
13,3.395559e-05,6.199345e-05
14,4.373187e-08,1.377637e-07
15,5.016061e-07,2.249196e-06
16,3.806874e-07,5.491200e-07
Total,,,
Latency (max),2.531770e-04,
Energy (sum),,2.060344e-03,
EDP, , ,5.216317e-07

OU Size: 228x64
layer,time_s,energy_J
1,1.112594e-05,1.177578e-05
2,2.373535e-04,2.512165e-04
3,1.186767e-04,1.256083e-04
4,2.373535e-04,2.512165e-04
5,1.186767e-04,1.256083e-04
6,2.373535e-04,2.512165e-04
7,2.373535e-04,2.512165e-04
8,1.186767e-04,1.256083e-04
9,1.873719e-04,2.512165e-04
10,1.512659e-04,2.512165e-04
11,5.933836e-05,6.280414e-05
12,5.621718e-05,6.280414e-05
13,3.183337e-05,6.280414e-05
14,4.099863e-08,1.395652e-07
15,4.702557e-07,2.278608e-06
16,3.568944e-07,5.563008e-07
Total,,,
Latency (max),2.373535e-04,
Energy (sum),,2.087287e-03,
EDP, , ,4.954247e-07

OU Size: 228x68
layer,time_s,energy_J
1,1.047148e-05,1.192778e-05
2,2.233915e-04,2.544593e-04
3,1.116957e-04,1.272296e-04
4,2.233915e-04,2.544593e-04
5,1.116957e-04,1.272296e-04
6,2.233915e-04,2.544593e-04
7,2.233915e-04,2.544593e-04
8,1.116957e-04,1.272296e-04
9,1.763501e-04,2.544593e-04
10,1.423679e-04,2.544593e-04
11,5.584787e-05,6.361482e-05
12,5.291029e-05,6.361482e-05
13,2.996082e-05,6.361482e-05
14,3.858694e-08,1.413667e-07
15,4.425936e-07,2.308021e-06
16,3.359006e-07,5.634816e-07
Total,,,
Latency (max),2.233915e-04,
Energy (sum),,2.114230e-03,
EDP, , ,4.723009e-07

OU Size: 228x72
layer,time_s,energy_J
1,9.889727e-06,1.207978e-05
2,2.109808e-04,2.577020e-04
3,1.054904e-04,1.288510e-04
4,2.109808e-04,2.577020e-04
5,1.054904e-04,1.288510e-04
6,2.109808e-04,2.577020e-04
7,2.109808e-04,2.577020e-04
8,1.054904e-04,1.288510e-04
9,1.665528e-04,2.577020e-04
10,1.344586e-04,2.577020e-04
11,5.274521e-05,6.442550e-05
12,4.997083e-05,6.442550e-05
13,2.829633e-05,6.442550e-05
14,3.644322e-08,1.431683e-07
15,4.180051e-07,2.337433e-06
16,3.172395e-07,5.706624e-07
Total,,,
Latency (max),2.109808e-04,
Energy (sum),,2.141173e-03,
EDP, , ,4.517464e-07

OU Size: 228x76
layer,time_s,energy_J
1,9.369215e-06,1.223178e-05
2,1.998766e-04,2.609447e-04
3,9.993830e-05,1.304724e-04
4,1.998766e-04,2.609447e-04
5,9.993830e-05,1.304724e-04
6,1.998766e-04,2.609447e-04
7,1.998766e-04,2.609447e-04
8,9.993830e-05,1.304724e-04
9,1.577869e-04,2.609447e-04
10,1.273818e-04,2.609447e-04
11,4.996915e-05,6.523619e-05
12,4.734078e-05,6.523619e-05
13,2.680705e-05,6.523619e-05
14,3.452516e-08,1.449698e-07
15,3.960048e-07,2.366846e-06
16,3.005427e-07,5.778432e-07
Total,,,
Latency (max),1.998766e-04,
Energy (sum),,2.168116e-03,
EDP, , ,4.333556e-07

OU Size: 228x80
layer,time_s,energy_J
1,8.900755e-06,1.238379e-05
2,1.898828e-04,2.641875e-04
3,9.494138e-05,1.320937e-04
4,1.898828e-04,2.641875e-04
5,9.494138e-05,1.320937e-04
6,1.898828e-04,2.641875e-04
7,1.898828e-04,2.641875e-04
8,9.494138e-05,1.320937e-04
9,1.498976e-04,2.641875e-04
10,1.210127e-04,2.641875e-04
11,4.747069e-05,6.604687e-05
12,4.497374e-05,6.604687e-05
13,2.546669e-05,6.604687e-05
14,3.279890e-08,1.467713e-07
15,3.762046e-07,2.396258e-06
16,2.855155e-07,5.850240e-07
Total,,,
Latency (max),1.898828e-04,
Energy (sum),,2.195059e-03,
EDP, , ,4.168038e-07

OU Size: 228x84
layer,time_s,energy_J
1,8.476909e-06,1.253579e-05
2,1.808407e-04,2.674302e-04
3,9.042036e-05,1.337151e-04
4,1.808407e-04,2.674302e-04
5,9.042036e-05,1.337151e-04
6,1.808407e-04,2.674302e-04
7,1.808407e-04,2.674302e-04
8,9.042036e-05,1.337151e-04
9,1.427596e-04,2.674302e-04
10,1.152502e-04,2.674302e-04
11,4.521018e-05,6.685755e-05
12,4.283214e-05,6.685755e-05
13,2.425399e-05,6.685755e-05
14,3.123705e-08,1.485728e-07
15,3.582901e-07,2.425671e-06
16,2.719196e-07,5.922048e-07
Total,,,
Latency (max),1.808407e-04,
Energy (sum),,2.222001e-03,
EDP, , ,4.018284e-07

OU Size: 228x88
layer,time_s,energy_J
1,8.091595e-06,1.268779e-05
2,1.726207e-04,2.706729e-04
3,8.631035e-05,1.353365e-04
4,1.726207e-04,2.706729e-04
5,8.631035e-05,1.353365e-04
6,1.726207e-04,2.706729e-04
7,1.726207e-04,2.706729e-04
8,8.631035e-05,1.353365e-04
9,1.362705e-04,2.706729e-04
10,1.100116e-04,2.706729e-04
11,4.315517e-05,6.766824e-05
12,4.088522e-05,6.766824e-05
13,2.315154e-05,6.766824e-05
14,2.981718e-08,1.503744e-07
15,3.420042e-07,2.455083e-06
16,2.595596e-07,5.993856e-07
Total,,,
Latency (max),1.726207e-04,
Energy (sum),,2.248944e-03,
EDP, , ,3.882144e-07

OU Size: 228x92
layer,time_s,energy_J
1,7.739787e-06,1.283980e-05
2,1.651154e-04,2.739157e-04
3,8.255772e-05,1.369578e-04
4,1.651154e-04,2.739157e-04
5,8.255772e-05,1.369578e-04
6,1.651154e-04,2.739157e-04
7,1.651154e-04,2.739157e-04
8,8.255772e-05,1.369578e-04
9,1.303457e-04,2.739157e-04
10,1.052285e-04,2.739157e-04
11,4.127886e-05,6.847892e-05
12,3.910760e-05,6.847892e-05
13,2.214495e-05,6.847892e-05
14,2.852078e-08,1.521759e-07
15,3.271344e-07,2.484496e-06
16,2.482744e-07,6.065664e-07
Total,,,
Latency (max),1.651154e-04,
Energy (sum),,2.275887e-03,
EDP, , ,3.757842e-07

OU Size: 228x96
layer,time_s,energy_J
1,7.417295e-06,1.299180e-05
2,1.582356e-04,2.771584e-04
3,7.911782e-05,1.385792e-04
4,1.582356e-04,2.771584e-04
5,7.911782e-05,1.385792e-04
6,1.582356e-04,2.771584e-04
7,1.582356e-04,2.771584e-04
8,7.911782e-05,1.385792e-04
9,1.249146e-04,2.771584e-04
10,1.008440e-04,2.771584e-04
11,3.955891e-05,6.928960e-05
12,3.747812e-05,6.928960e-05
13,2.122224e-05,6.928960e-05
14,2.733242e-08,1.539774e-07
15,3.135038e-07,2.513909e-06
16,2.379296e-07,6.137472e-07
Total,,,
Latency (max),1.582356e-04,
Energy (sum),,2.302830e-03,
EDP, , ,3.643898e-07

OU Size: 228x100
layer,time_s,energy_J
1,7.120604e-06,1.314380e-05
2,1.519062e-04,2.804011e-04
3,7.595311e-05,1.402006e-04
4,1.519062e-04,2.804011e-04
5,7.595311e-05,1.402006e-04
6,1.519062e-04,2.804011e-04
7,1.519062e-04,2.804011e-04
8,7.595311e-05,1.402006e-04
9,1.199180e-04,2.804011e-04
10,9.681020e-05,2.804011e-04
11,3.797655e-05,7.010029e-05
12,3.597899e-05,7.010029e-05
13,2.037336e-05,7.010029e-05
14,2.623912e-08,1.557790e-07
15,3.009637e-07,2.543321e-06
16,2.284124e-07,6.209280e-07
Total,,,
Latency (max),1.519062e-04,
Energy (sum),,2.329773e-03,
EDP, , ,3.539070e-07

OU Size: 228x104
layer,time_s,energy_J
1,6.846734e-06,1.329581e-05
2,1.460637e-04,2.836439e-04
3,7.303183e-05,1.418219e-04
4,1.460637e-04,2.836439e-04
5,7.303183e-05,1.418219e-04
6,1.460637e-04,2.836439e-04
7,1.460637e-04,2.836439e-04
8,7.303183e-05,1.418219e-04
9,1.153058e-04,2.836439e-04
10,9.308673e-05,2.836439e-04
11,3.651592e-05,7.091097e-05
12,3.459519e-05,7.091097e-05
13,1.958976e-05,7.091097e-05
14,2.522992e-08,1.575805e-07
15,2.893881e-07,2.572734e-06
16,2.196273e-07,6.281088e-07
Total,,,
Latency (max),1.460637e-04,
Energy (sum),,2.356716e-03,
EDP, , ,3.442306e-07

OU Size: 228x108
layer,time_s,energy_J
1,6.593152e-06,1.344781e-05
2,1.406539e-04,2.868866e-04
3,7.032695e-05,1.434433e-04
4,1.406539e-04,2.868866e-04
5,7.032695e-05,1.434433e-04
6,1.406539e-04,2.868866e-04
7,1.406539e-04,2.868866e-04
8,7.032695e-05,1.434433e-04
9,1.110352e-04,2.868866e-04
10,8.963907e-05,2.868866e-04
11,3.516347e-05,7.172165e-05
12,3.331388e-05,7.172165e-05
13,1.886422e-05,7.172165e-05
14,2.429548e-08,1.593820e-07
15,2.786701e-07,2.602146e-06
16,2.114930e-07,6.352896e-07
Total,,,
Latency (max),1.406539e-04,
Energy (sum),,2.383659e-03,
EDP, , ,3.352710e-07

OU Size: 228x112
layer,time_s,energy_J
1,6.357682e-06,1.359981e-05
2,1.356305e-04,2.901294e-04
3,6.781527e-05,1.450647e-04
4,1.356305e-04,2.901294e-04
5,6.781527e-05,1.450647e-04
6,1.356305e-04,2.901294e-04
7,1.356305e-04,2.901294e-04
8,6.781527e-05,1.450647e-04
9,1.070697e-04,2.901294e-04
10,8.643768e-05,2.901294e-04
11,3.390764e-05,7.253234e-05
12,3.212410e-05,7.253234e-05
13,1.819050e-05,7.253234e-05
14,2.342779e-08,1.611835e-07
15,2.687176e-07,2.631559e-06
16,2.039397e-07,6.424704e-07
Total,,,
Latency (max),1.356305e-04,
Energy (sum),,2.410602e-03,
EDP, , ,3.269513e-07

OU Size: 228x116
layer,time_s,energy_J
1,6.138451e-06,1.375182e-05
2,1.309536e-04,2.933721e-04
3,6.547682e-05,1.466860e-04
4,1.309536e-04,2.933721e-04
5,6.547682e-05,1.466860e-04
6,1.309536e-04,2.933721e-04
7,1.309536e-04,2.933721e-04
8,6.547682e-05,1.466860e-04
9,1.033776e-04,2.933721e-04
10,8.345707e-05,2.933721e-04
11,3.273841e-05,7.334302e-05
12,3.101637e-05,7.334302e-05
13,1.756324e-05,7.334302e-05
14,2.261993e-08,1.629851e-07
15,2.594514e-07,2.660971e-06
16,1.969073e-07,6.496512e-07
Total,,,
Latency (max),1.309536e-04,
Energy (sum),,2.437545e-03,
EDP, , ,3.192054e-07

OU Size: 228x120
layer,time_s,energy_J
1,5.933836e-06,1.390382e-05
2,1.265885e-04,2.966148e-04
3,6.329425e-05,1.483074e-04
4,1.265885e-04,2.966148e-04
5,6.329425e-05,1.483074e-04
6,1.265885e-04,2.966148e-04
7,1.265885e-04,2.966148e-04
8,6.329425e-05,1.483074e-04
9,9.993170e-05,2.966148e-04
10,8.067517e-05,2.966148e-04
11,3.164713e-05,7.415371e-05
12,2.998250e-05,7.415371e-05
13,1.697780e-05,7.415371e-05
14,2.186593e-08,1.647866e-07
15,2.508030e-07,2.690384e-06
16,1.903437e-07,6.568320e-07
Total,,,
Latency (max),1.265885e-04,
Energy (sum),,2.464488e-03,
EDP, , ,3.119759e-07

OU Size: 228x124
layer,time_s,energy_J
1,5.742422e-06,1.405582e-05
2,1.225050e-04,2.998576e-04
3,6.125250e-05,1.499288e-04
4,1.225050e-04,2.998576e-04
5,6.125250e-05,1.499288e-04
6,1.225050e-04,2.998576e-04
7,1.225050e-04,2.998576e-04
8,6.125250e-05,1.499288e-04
9,9.670810e-05,2.998576e-04
10,7.807274e-05,2.998576e-04
11,3.062625e-05,7.496439e-05
12,2.901532e-05,7.496439e-05
13,1.643013e-05,7.496439e-05
14,2.116058e-08,1.665881e-07
15,2.427126e-07,2.719796e-06
16,1.842036e-07,6.640128e-07
Total,,,
Latency (max),1.225050e-04,
Energy (sum),,2.491431e-03,
EDP, , ,3.052128e-07

OU Size: 228x128
layer,time_s,energy_J
1,5.562972e-06,1.420783e-05
2,1.186767e-04,3.031003e-04
3,5.933836e-05,1.515501e-04
4,1.186767e-04,3.031003e-04
5,5.933836e-05,1.515501e-04
6,1.186767e-04,3.031003e-04
7,1.186767e-04,3.031003e-04
8,5.933836e-05,1.515501e-04
9,9.368597e-05,3.031003e-04
10,7.563297e-05,3.031003e-04
11,2.966918e-05,7.577507e-05
12,2.810859e-05,7.577507e-05
13,1.591668e-05,7.577507e-05
14,2.049931e-08,1.683896e-07
15,2.351279e-07,2.749209e-06
16,1.784472e-07,6.711936e-07
Total,,,
Latency (max),1.186767e-04,
Energy (sum),,2.518374e-03,
EDP, , ,2.988724e-07

OU Size: 228x132
layer,time_s,energy_J
1,5.394397e-06,1.435983e-05
2,1.150805e-04,3.063430e-04
3,5.754023e-05,1.531715e-04
4,1.150805e-04,3.063430e-04
5,5.754023e-05,1.531715e-04
6,1.150805e-04,3.063430e-04
7,1.150805e-04,3.063430e-04
8,5.754023e-05,1.531715e-04
9,9.084700e-05,3.063430e-04
10,7.334106e-05,3.063430e-04
11,2.877012e-05,7.658576e-05
12,2.725681e-05,7.658576e-05
13,1.543436e-05,7.658576e-05
14,1.987812e-08,1.701912e-07
15,2.280028e-07,2.778622e-06
16,1.730397e-07,6.783744e-07
Total,,,
Latency (max),1.150805e-04,
Energy (sum),,2.545317e-03,
EDP, , ,2.929163e-07

OU Size: 228x136
layer,time_s,energy_J
1,5.235738e-06,1.451183e-05
2,1.116957e-04,3.095858e-04
3,5.584787e-05,1.547929e-04
4,1.116957e-04,3.095858e-04
5,5.584787e-05,1.547929e-04
6,1.116957e-04,3.095858e-04
7,1.116957e-04,3.095858e-04
8,5.584787e-05,1.547929e-04
9,8.817503e-05,3.095858e-04
10,7.118397e-05,3.095858e-04
11,2.792394e-05,7.739644e-05
12,2.645514e-05,7.739644e-05
13,1.498041e-05,7.739644e-05
14,1.929347e-08,1.719927e-07
15,2.212968e-07,2.808034e-06
16,1.679503e-07,6.855552e-07
Total,,,
Latency (max),1.116957e-04,
Energy (sum),,2.572260e-03,
EDP, , ,2.873105e-07

OU Size: 228x140
layer,time_s,energy_J
1,5.086145e-06,1.466384e-05
2,1.085044e-04,3.128285e-04
3,5.425222e-05,1.564142e-04
4,1.085044e-04,3.128285e-04
5,5.425222e-05,1.564142e-04
6,1.085044e-04,3.128285e-04
7,1.085044e-04,3.128285e-04
8,5.425222e-05,1.564142e-04
9,8.565575e-05,3.128285e-04
10,6.915014e-05,3.128285e-04
11,2.712611e-05,7.820712e-05
12,2.569928e-05,7.820712e-05
13,1.455240e-05,7.820712e-05
14,1.874223e-08,1.737942e-07
15,2.149740e-07,2.837447e-06
16,1.631517e-07,6.927360e-07
Total,,,
Latency (max),1.085044e-04,
Energy (sum),,2.599203e-03,
EDP, , ,2.820250e-07

OU Size: 228x144
layer,time_s,energy_J
1,4.944864e-06,1.481584e-05
2,1.054904e-04,3.160712e-04
3,5.274521e-05,1.580356e-04
4,1.054904e-04,3.160712e-04
5,5.274521e-05,1.580356e-04
6,1.054904e-04,3.160712e-04
7,1.054904e-04,3.160712e-04
8,5.274521e-05,1.580356e-04
9,8.327642e-05,3.160712e-04
10,6.722930e-05,3.160712e-04
11,2.637261e-05,7.901781e-05
12,2.498541e-05,7.901781e-05
13,1.414816e-05,7.901781e-05
14,1.822161e-08,1.755957e-07
15,2.090025e-07,2.866859e-06
16,1.586197e-07,6.999168e-07
Total,,,
Latency (max),1.054904e-04,
Energy (sum),,2.626146e-03,
EDP, , ,2.770332e-07

OU Size: 228x148
layer,time_s,energy_J
1,4.811219e-06,1.496784e-05
2,1.026393e-04,3.193140e-04
3,5.131967e-05,1.596570e-04
4,1.026393e-04,3.193140e-04
5,5.131967e-05,1.596570e-04
6,1.026393e-04,3.193140e-04
7,1.026393e-04,3.193140e-04
8,5.131967e-05,1.596570e-04
9,8.102571e-05,3.193140e-04
10,6.541230e-05,3.193140e-04
11,2.565983e-05,7.982849e-05
12,2.431013e-05,7.982849e-05
13,1.376578e-05,7.982849e-05
14,1.772914e-08,1.773973e-07
15,2.033538e-07,2.896272e-06
16,1.543327e-07,7.070976e-07
Total,,,
Latency (max),1.026393e-04,
Energy (sum),,2.653089e-03,
EDP, , ,2.723113e-07

OU Size: 228x152
layer,time_s,energy_J
1,4.684608e-06,1.511985e-05
2,9.993830e-05,3.225567e-04
3,4.996915e-05,1.612783e-04
4,9.993830e-05,3.225567e-04
5,4.996915e-05,1.612783e-04
6,9.993830e-05,3.225567e-04
7,9.993830e-05,3.225567e-04
8,4.996915e-05,1.612783e-04
9,7.889345e-05,3.225567e-04
10,6.369092e-05,3.225567e-04
11,2.498457e-05,8.063917e-05
12,2.367039e-05,8.063917e-05
13,1.340352e-05,8.063917e-05
14,1.726258e-08,1.791988e-07
15,1.980024e-07,2.925684e-06
16,1.502713e-07,7.142784e-07
Total,,,
Latency (max),9.993830e-05,
Energy (sum),,2.680032e-03,
EDP, , ,2.678378e-07

OU Size: 228x156
layer,time_s,energy_J
1,4.564490e-06,1.527185e-05
2,9.737578e-05,3.257994e-04
3,4.868789e-05,1.628997e-04
4,9.737578e-05,3.257994e-04
5,4.868789e-05,1.628997e-04
6,9.737578e-05,3.257994e-04
7,9.737578e-05,3.257994e-04
8,4.868789e-05,1.628997e-04
9,7.687054e-05,3.257994e-04
10,6.205782e-05,3.257994e-04
11,2.434394e-05,8.144986e-05
12,2.306346e-05,8.144986e-05
13,1.305984e-05,8.144986e-05
14,1.681995e-08,1.810003e-07
15,1.929254e-07,2.955097e-06
16,1.464182e-07,7.214592e-07
Total,,,
Latency (max),9.737578e-05,
Energy (sum),,2.706975e-03,
EDP, , ,2.635938e-07

OU Size: 228x160
layer,time_s,energy_J
1,4.450377e-06,1.542385e-05
2,9.494138e-05,3.290422e-04
3,4.747069e-05,1.645211e-04
4,9.494138e-05,3.290422e-04
5,4.747069e-05,1.645211e-04
6,9.494138e-05,3.290422e-04
7,9.494138e-05,3.290422e-04
8,4.747069e-05,1.645211e-04
9,7.494878e-05,3.290422e-04
10,6.050637e-05,3.290422e-04
11,2.373535e-05,8.226054e-05
12,2.248687e-05,8.226054e-05
13,1.273335e-05,8.226054e-05
14,1.639945e-08,1.828018e-07
15,1.881023e-07,2.984509e-06
16,1.427578e-07,7.286400e-07
Total,,,
Latency (max),9.494138e-05,
Energy (sum),,2.733918e-03,
EDP, , ,2.595619e-07

OU Size: 228x164
layer,time_s,energy_J
1,4.341832e-06,1.557585e-05
2,9.262574e-05,3.322849e-04
3,4.631287e-05,1.661425e-04
4,9.262574e-05,3.322849e-04
5,4.631287e-05,1.661425e-04
6,9.262574e-05,3.322849e-04
7,9.262574e-05,3.322849e-04
8,4.631287e-05,1.661425e-04
9,7.312076e-05,3.322849e-04
10,5.903061e-05,3.322849e-04
11,2.315643e-05,8.307123e-05
12,2.193841e-05,8.307123e-05
13,1.242278e-05,8.307123e-05
14,1.599946e-08,1.846034e-07
15,1.835144e-07,3.013922e-06
16,1.392759e-07,7.358208e-07
Total,,,
Latency (max),9.262574e-05,
Energy (sum),,2.760861e-03,
EDP, , ,2.557268e-07

OU Size: 228x168
layer,time_s,energy_J
1,4.238455e-06,1.572786e-05
2,9.042036e-05,3.355276e-04
3,4.521018e-05,1.677638e-04
4,9.042036e-05,3.355276e-04
5,4.521018e-05,1.677638e-04
6,9.042036e-05,3.355276e-04
7,9.042036e-05,3.355276e-04
8,4.521018e-05,1.677638e-04
9,7.137979e-05,3.355276e-04
10,5.762512e-05,3.355276e-04
11,2.260509e-05,8.388191e-05
12,2.141607e-05,8.388191e-05
13,1.212700e-05,8.388191e-05
14,1.561852e-08,1.864049e-07
15,1.791450e-07,3.043335e-06
16,1.359598e-07,7.430016e-07
Total,,,
Latency (max),9.042036e-05,
Energy (sum),,2.787804e-03,
EDP, , ,2.520742e-07

OU Size: 228x172
layer,time_s,energy_J
1,4.139886e-06,1.587986e-05
2,8.831756e-05,3.387704e-04
3,4.415878e-05,1.693852e-04
4,8.831756e-05,3.387704e-04
5,4.415878e-05,1.693852e-04
6,8.831756e-05,3.387704e-04
7,8.831756e-05,3.387704e-04
8,4.415878e-05,1.693852e-04
9,6.971979e-05,3.387704e-04
10,5.628500e-05,3.387704e-04
11,2.207939e-05,8.469259e-05
12,2.091802e-05,8.469259e-05
13,1.184497e-05,8.469259e-05
14,1.525530e-08,1.882064e-07
