ou_row,ou_col,Latency,Energy_per_Mac,TOPS,Power Density
124,16,667.6028457971399,7.510546875e-13,3.6328125,2.7284408569335934
124,20,695.4196310386875,7.54453125e-13,4.541015625,3.425983428955078
124,24,667.6028457971399,7.578515625e-13,5.44921875,4.129698944091797
124,28,778.86998676333,7.6125e-13,6.357421875,4.839587402343749
124,32,667.6028457971399,7.646484375e-13,7.265625,5.5556488037109375
124,36,751.0532015217825,7.68046875e-13,8.173828125,6.277883148193359
124,40,834.5035572464251,7.714453125e-13,9.08203125,7.006290435791016
124,44,611.969275314045,7.7484375e-13,9.990234375,7.740870666503906
128,4,616.0,7.646484375e-13,0.9375,0.71685791015625
128,8,616.0,7.680468750000001e-13,1.875,1.440087890625
128,12,672.0,7.714453125e-13,2.8125,2.16968994140625
128,16,672.0,7.7484375e-13,3.75,2.9056640625
128,20,700.0,7.782421875e-13,4.6875,3.64801025390625
128,24,672.0,7.81640625e-13,5.625,4.396728515625001
128,28,784.0,7.850390625e-13,6.5625,5.1518188476562505
128,32,672.0,7.884375e-13,7.5,5.91328125
128,36,756.0,7.918359375000001e-13,8.4375,6.6811157226562505
128,40,840.0,7.95234375e-13,9.375,7.455322265625001
