Rows,Cols,Energy,TOPS,Time,Power Density
116,4,6.93281e-13,8.49609e-01,9.43062e-05,5.89018e-01
116,8,6.96680e-13,1.69922e+00,4.71531e-05,1.18381e+00
116,12,7.00078e-13,2.54883e+00,3.14354e-05,1.78438e+00
116,16,7.03477e-13,3.39844e+00,2.35766e-05,2.39072e+00
116,20,7.06875e-13,4.24805e+00,1.88612e-05,3.00284e+00
116,24,7.10273e-13,5.09766e+00,1.57177e-05,3.62073e+00
116,28,7.13672e-13,5.94727e+00,1.34723e-05,4.24440e+00
116,32,7.17070e-13,6.79688e+00,1.17883e-05,4.87384e+00
116,36,7.20469e-13,7.64648e+00,1.04785e-05,5.50905e+00
116,40,7.23867e-13,8.49609e+00,9.43062e-06,6.15004e+00
116,44,7.27266e-13,9.34570e+00,8.57329e-06,6.79681e+00
116,48,7.30664e-13,1.01953e+01,7.85885e-06,7.44935e+00
116,52,7.34063e-13,1.10449e+01,7.25433e-06,8.10766e+00
116,56,7.37461e-13,1.18945e+01,6.73616e-06,8.77175e+00
116,60,7.40859e-13,1.27441e+01,6.28708e-06,9.44162e+00
116,64,7.44258e-13,1.35938e+01,5.89414e-06,1.01173e+01
116,68,7.47656e-13,1.44434e+01,5.54743e-06,1.07987e+01
116,72,7.51055e-13,1.52930e+01,5.23923e-06,1.14859e+01
116,76,7.54453e-13,1.61426e+01,4.96349e-06,1.21788e+01
116,80,7.57852e-13,1.69922e+01,4.71531e-06,1.28776e+01
116,84,7.61250e-13,1.78418e+01,4.49077e-06,1.35821e+01
116,88,7.64648e-13,1.86914e+01,4.28665e-06,1.42924e+01
116,92,7.68047e-13,1.95410e+01,4.10027e-06,1.50084e+01
116,96,7.71445e-13,2.03906e+01,3.92943e-06,1.57303e+01
116,100,7.74844e-13,2.12402e+01,3.77225e-06,1.64579e+01
116,104,7.78242e-13,2.20898e+01,3.62716e-06,1.71912e+01
116,108,7.81641e-13,2.29395e+01,3.49282e-06,1.79304e+01
116,112,7.85039e-13,2.37891e+01,3.36808e-06,1.86753e+01
116,116,7.88437e-13,2.46387e+01,3.25194e-06,1.94261e+01
116,120,7.91836e-13,2.54883e+01,3.14354e-06,2.01825e+01
116,124,7.95234e-13,2.63379e+01,3.04214e-06,2.09448e+01
116,128,7.98633e-13,2.71875e+01,2.94707e-06,2.17128e+01
120,4,7.17070e-13,8.78906e-01,9.11627e-05,6.30238e-01
120,8,7.20469e-13,1.75781e+00,4.55813e-05,1.26645e+00
120,12,7.23867e-13,2.63672e+00,3.03876e-05,1.90863e+00
120,16,7.27266e-13,3.51562e+00,2.27907e-05,2.55679e+00
120,20,7.30664e-13,4.39453e+00,1.82325e-05,3.21093e+00
120,24,7.34063e-13,5.27344e+00,1.51938e-05,3.87103e+00
120,28,7.37461e-13,6.15234e+00,1.30232e-05,4.53711e+00
120,32,7.40859e-13,7.03125e+00,1.13953e-05,5.20917e+00
120,36,7.44258e-13,7.91016e+00,1.01292e-05,5.88720e+00
120,40,7.47656e-13,8.78906e+00,9.11627e-06,6.57120e+00
120,44,7.51055e-13,9.66797e+00,8.28752e-06,7.26117e+00
120,48,7.54453e-13,1.05469e+01,7.59689e-06,7.95712e+00
120,52,7.57852e-13,1.14258e+01,7.01251e-06,8.65905e+00
120,56,7.61250e-13,1.23047e+01,6.51162e-06,9.36694e+00
120,60,7.64648e-13,1.31836e+01,6.07751e-06,1.00808e+01
120,64,7.68047e-13,1.40625e+01,5.69767e-06,1.08007e+01
120,68,7.71445e-13,1.49414e+01,5.36251e-06,1.15265e+01
120,72,7.74844e-13,1.58203e+01,5.06459e-06,1.22583e+01
120,76,7.78242e-13,1.66992e+01,4.79804e-06,1.29960e+01
120,80,7.81641e-13,1.75781e+01,4.55813e-06,1.37398e+01
120,84,7.85039e-13,1.84570e+01,4.34108e-06,1.44895e+01
120,88,7.88437e-13,1.93359e+01,4.14376e-06,1.52452e+01
120,92,7.91836e-13,2.02148e+01,3.96360e-06,1.60068e+01
120,96,7.95234e-13,2.10938e+01,3.79845e-06,1.67745e+01
120,100,7.98633e-13,2.19727e+01,3.64651e-06,1.75481e+01
120,104,8.02031e-13,2.28516e+01,3.50626e-06,1.83277e+01
120,108,8.05430e-13,2.37305e+01,3.37640e-06,1.91132e+01
120,112,8.08828e-13,2.46094e+01,3.25581e-06,1.99048e+01
120,116,8.12227e-13,2.54883e+01,3.14354e-06,2.07023e+01
120,120,8.15625e-13,2.63672e+01,3.03876e-06,2.15057e+01
120,124,8.19023e-13,2.72461e+01,2.94073e-06,2.23152e+01
120,128,8.22422e-13,2.81250e+01,2.84883e-06,2.31306e+01
124,4,7.40859e-13,9.08203e-01,8.82220e-05,6.72851e-01
124,8,7.44258e-13,1.81641e+00,4.41110e-05,1.35187e+00
124,12,7.47656e-13,2.72461e+00,2.94073e-05,2.03707e+00
124,16,7.51055e-13,3.63281e+00,2.20555e-05,2.72844e+00
124,20,7.54453e-13,4.54102e+00,1.76444e-05,3.42598e+00
124,24,7.57852e-13,5.44922e+00,1.47037e-05,4.12970e+00
124,28,7.61250e-13,6.35742e+00,1.26031e-05,4.83959e+00
124,32,7.64648e-13,7.26562e+00,1.10277e-05,5.55565e+00
124,36,7.68047e-13,8.17383e+00,9.80244e-06,6.27788e+00
124,40,7.71445e-13,9.08203e+00,8.82220e-06,7.00629e+00
124,44,7.74844e-13,9.99023e+00,8.02018e-06,7.74087e+00
124,48,7.78242e-13,1.08984e+01,7.35183e-06,8.48162e+00
124,52,7.81641e-13,1.18066e+01,6.78630e-06,9.22855e+00
124,56,7.85039e-13,1.27148e+01,6.30157e-06,9.98165e+00
124,60,7.88437e-13,1.36230e+01,5.88146e-06,1.07409e+01
124,64,7.91836e-13,1.45312e+01,5.51387e-06,1.15064e+01
124,68,7.95234e-13,1.54395e+01,5.18953e-06,1.22780e+01
124,72,7.98633e-13,1.63477e+01,4.90122e-06,1.30558e+01
124,76,8.02031e-13,1.72559e+01,4.64326e-06,1.38397e+01
124,80,8.05430e-13,1.81641e+01,4.41110e-06,1.46299e+01
124,84,8.08828e-13,1.90723e+01,4.20105e-06,1.54262e+01
124,88,8.12227e-13,1.99805e+01,4.01009e-06,1.62287e+01
124,92,8.15625e-13,2.08887e+01,3.83574e-06,1.70373e+01
124,96,8.19023e-13,2.17969e+01,3.67591e-06,1.78522e+01
124,100,8.22422e-13,2.27051e+01,3.52888e-06,1.86732e+01
124,104,8.25820e-13,2.36133e+01,3.39315e-06,1.95003e+01
124,108,8.29219e-13,2.45215e+01,3.26748e-06,2.03337e+01
124,112,8.32617e-13,2.54297e+01,3.15078e-06,2.11732e+01
124,116,8.36016e-13,2.63379e+01,3.04214e-06,2.20189e+01
124,120,8.39414e-13,2.72461e+01,2.94073e-06,2.28708e+01
124,124,8.42813e-13,2.81543e+01,2.84587e-06,2.37288e+01
124,128,8.46211e-13,2.90625e+01,2.75694e-06,2.45930e+01
128,4,7.64648e-13,9.37500e-01,8.54650e-05,7.16858e-01
128,8,7.68047e-13,1.87500e+00,4.27325e-05,1.44009e+00
128,12,7.71445e-13,2.81250e+00,2.84883e-05,2.16969e+00
128,16,7.74844e-13,3.75000e+00,2.13663e-05,2.90566e+00
128,20,7.78242e-13,4.68750e+00,1.70930e-05,3.64801e+00
128,24,7.81641e-13,5.62500e+00,1.42442e-05,4.39673e+00
128,28,7.85039e-13,6.56250e+00,1.22093e-05,5.15182e+00
128,32,7.88437e-13,7.50000e+00,1.06831e-05,5.91328e+00
128,36,7.91836e-13,8.43750e+00,9.49611e-06,6.68112e+00
128,40,7.95234e-13,9.37500e+00,8.54650e-06,7.45532e+00
128,44,7.98633e-13,1.03125e+01,7.76955e-06,8.23590e+00
128,48,8.02031e-13,1.12500e+01,7.12208e-06,9.02285e+00
128,52,8.05430e-13,1.21875e+01,6.57423e-06,9.81617e+00
128,56,8.08828e-13,1.31250e+01,6.10464e-06,1.06159e+01
128,60,8.12227e-13,1.40625e+01,5.69767e-06,1.14219e+01
128,64,8.15625e-13,1.50000e+01,5.34156e-06,1.22344e+01
128,68,8.19023e-13,1.59375e+01,5.02735e-06,1.30532e+01
128,72,8.22422e-13,1.68750e+01,4.74806e-06,1.38784e+01
128,76,8.25820e-13,1.78125e+01,4.49816e-06,1.47099e+01
128,80,8.29219e-13,1.87500e+01,4.27325e-06,1.55479e+01
128,84,8.32617e-13,1.96875e+01,4.06976e-06,1.63922e+01
128,88,8.36016e-13,2.06250e+01,3.88477e-06,1.72428e+01
128,92,8.39414e-13,2.15625e+01,3.71587e-06,1.80999e+01
128,96,8.42813e-13,2.25000e+01,3.56104e-06,1.89633e+01
128,100,8.46211e-13,2.34375e+01,3.41860e-06,1.98331e+01
128,104,8.49609e-13,2.43750e+01,3.28712e-06,2.07092e+01
128,108,8.53008e-13,2.53125e+01,3.16537e-06,2.15918e+01
128,112,8.56406e-13,2.62500e+01,3.05232e-06,2.24807e+01
128,116,8.59805e-13,2.71875e+01,2.94707e-06,2.33759e+01
128,120,8.63203e-13,2.81250e+01,2.84883e-06,2.42776e+01
128,124,8.66602e-13,2.90625e+01,2.75694e-06,2.51856e+01
128,128,8.70000e-13,3.00000e+01,2.67078e-06,2.61000e+01
